IdRegistro,IdPermeabilidad,Peso1,Peso2,Permeabilidad
REG-0012814,1,50,129.0,158
REG-0012815,1,50,125.0,150
REG-0012816,1,50,127.0,154
REG-0012817,1,50,138.0,176
REG-0012818,1,50,136.0,172
REG-0012819,1,50,128.0,156
REG-0012820,1,50,134.0,168
REG-0012821,1,50,138.0,176
REG-0012822,1,50,136.0,172
REG-0012823,1,50,132.0,164
REG-0012824,1,50,126.0,152
REG-0012825,1,50,130.0,160
REG-0012826,1,50,138.0,176
REG-0012827,1,50,140.0,180
REG-0012828,1,50,128.0,156
REG-0012829,1,50,126.0,152
REG-0012830,1,50,132.0,164
REG-0012831,1,50,130.0,160
REG-0012832,1,50,130.0,160
REG-0012833,1,50,132.0,164
REG-0012834,1,50,130.0,160
REG-0012835,1,50,130.0,160
REG-0012836,1,50,126.0,152
REG-0012837,1,50,132.0,164
REG-0012838,1,50,131.0,162
REG-0012839,1,50,130.0,160
REG-0012840,1,50,130.0,160
REG-0012841,1,50,126.0,152
REG-0012842,1,50,131.0,162
REG-0012843,1,50,127.0,154
REG-0012844,1,50,126.0,152
REG-0012845,1,50,131.0,162
REG-0012846,1,50,137.0,174
REG-0012847,1,50,127.0,154
REG-0012848,1,50,132.0,164
REG-0012849,1,50,128.0,156
REG-0012850,1,50,138.0,176
REG-0012851,1,50,136.0,172
REG-0012852,1,50,123.0,146
REG-0012853,1,50,124.0,148
REG-0012854,1,50,135.0,170
REG-0012855,1,50,132.0,164
REG-0012856,1,50,127.0,154
REG-0012857,1,50,129.0,158
REG-0012858,1,50,135.0,170
REG-0012859,1,50,126.0,152
REG-0012860,1,50,128.0,156
REG-0012861,1,50,126.0,152
REG-0012862,1,50,126.0,152
REG-0012863,1,50,127.0,154
REG-0012864,1,50,128.0,156
REG-0012865,1,50,127.0,154
REG-0012866,1,50,128.0,156
REG-0012867,1,50,126.0,152
REG-0012868,1,50,129.0,158
REG-0012869,1,50,122.0,144
REG-0012870,1,50,130.0,160
REG-0012871,1,50,124.0,148
REG-0012872,1,50,128.0,156
REG-0012873,1,50,125.0,150
REG-0012874,1,50,138.0,176
REG-0012875,1,50,132.0,164
REG-0012876,1,50,134.0,168
REG-0012877,1,50,132.0,164
REG-0012878,1,50,128.0,156
REG-0012879,1,50,132.0,164
REG-0012880,1,50,128.0,156
REG-0012881,1,50,130.0,160
REG-0012882,1,50,138.0,176
REG-0012883,1,50,136.0,172
REG-0012884,1,50,142.0,184
REG-0012885,1,50,128.0,156
REG-0012886,1,50,138.0,176
REG-0012887,1,50,129.0,158
REG-0012888,1,50,135.0,170
REG-0012889,1,50,125.0,150
REG-0012890,1,50,128.0,156
REG-0012891,1,50,142.0,184
REG-0012892,1,50,132.0,164
REG-0012893,1,50,122.0,144
REG-0012894,1,50,120.0,140
REG-0012895,1,50,129.0,158
REG-0012896,1,50,130.0,160
REG-0012897,1,50,125.0,150
REG-0012898,1,50,130.0,160
REG-0012899,1,50,124.0,148
REG-0012900,1,50,128.0,156
REG-0012901,1,50,123.0,146
REG-0012902,1,50,128.0,156
REG-0012903,1,50,126.0,152
REG-0012904,1,50,136.0,172
REG-0012905,1,50,128.0,156
REG-0012906,1,50,138.0,176
REG-0012907,1,50,136.0,172
REG-0012908,1,50,132.0,164
REG-0012909,1,50,138.0,176
REG-0012910,1,50,118.0,136
REG-0012911,1,50,124.0,148
REG-0012912,1,50,136.0,172
REG-0012913,1,50,138.0,176
REG-0012914,1,50,136.0,172
REG-0012915,1,50,138.0,176
REG-0012916,1,50,129.0,158
REG-0012917,1,50,125.0,150
REG-0012918,1,50,133.0,166
REG-0012919,1,50,135.0,170
REG-0012920,1,50,136.0,172
REG-0012921,1,50,115.0,130
REG-0012922,1,50,132.0,164
REG-0012923,1,50,128.0,156
REG-0012924,1,50,132.0,164
REG-0012925,1,50,134.0,168
REG-0012926,1,50,132.0,164
REG-0012927,1,50,138.0,176
REG-0012928,1,50,143.0,186
REG-0012929,1,50,118.0,136
REG-0012930,1,50,138.0,176
REG-0012931,1,50,142.0,184
REG-0012932,1,50,138.0,176
REG-0012933,1,50,128.0,156
REG-0012934,1,50,134.0,168
REG-0012935,1,50,136.0,172
REG-0012936,1,50,134.0,168
REG-0012937,1,50,138.0,176
REG-0012938,1,50,134.0,168
REG-0012939,1,50,130.0,160
REG-0012940,1,50,134.0,168
REG-0012941,1,50,138.0,176
REG-0012942,1,50,145.0,190
REG-0012943,1,50,125.0,150
REG-0012944,1,50,134.0,168
REG-0012945,1,50,128.0,156
REG-0012946,1,50,136.0,172
REG-0012947,1,50,126.0,152
REG-0012948,1,50,126.0,152
REG-0012949,1,50,135.0,170
REG-0012950,1,50,128.0,156
REG-0012951,1,50,132.0,164
REG-0012952,1,50,127.0,154
REG-0012953,1,50,135.0,170
REG-0012954,1,50,128.0,156
REG-0012955,1,50,138.0,176
REG-0012956,1,50,120.0,140
REG-0012957,1,50,133.0,166
REG-0012958,1,50,128.0,156
REG-0012959,1,50,131.0,162
REG-0012960,1,50,123.0,146
REG-0012961,1,50,130.0,160
REG-0012962,1,50,126.0,152
REG-0012963,1,50,122.0,144
REG-0012964,1,50,128.0,156
REG-0012965,1,50,122.0,144
REG-0012966,1,50,136.0,172
REG-0012967,1,50,128.0,156
REG-0012968,1,50,135.0,170
REG-0012969,1,50,120.0,140
REG-0012970,1,50,139.0,178
REG-0012971,1,50,118.0,136
REG-0012972,1,50,135.0,170
REG-0012973,1,50,116.0,132
REG-0012974,1,50,116.0,132
REG-0012975,1,50,118.0,136
REG-0012976,1,50,136.0,172
REG-0012977,1,50,124.0,148
REG-0012978,1,50,138.0,176
REG-0012979,1,50,118.0,136
REG-0012980,1,50,144.0,188
REG-0012981,1,50,141.0,182
REG-0012982,1,50,122.0,144
REG-0012983,1,50,140.0,180
REG-0012984,1,50,123.0,146
REG-0012985,1,50,130.0,160
REG-0012986,1,50,120.0,140
REG-0012987,1,50,142.0,184
REG-0012988,1,50,124.0,148
REG-0012989,1,50,134.0,168
REG-0012990,1,50,128.0,156
REG-0012991,1,50,132.0,164
REG-0012992,1,50,120.0,140
REG-0012993,1,50,130.0,160
REG-0012994,1,50,118.0,136
REG-0012995,1,50,134.0,168
REG-0012996,1,50,120.0,140
REG-0012997,1,50,130.0,160
REG-0012998,1,50,120.0,140
REG-0012999,1,50,118.0,136
REG-0013000,1,50,128.0,156
REG-0013001,1,50,124.0,148
REG-0013002,1,50,137.0,174
REG-0013003,1,50,132.0,164
REG-0013004,1,50,134.0,168
REG-0013005,1,50,132.0,164
REG-0013006,1,50,123.0,146
REG-0013007,1,50,135.0,170
REG-0013008,1,50,126.0,152
REG-0013009,1,50,132.0,164
REG-0013010,1,50,128.0,156
REG-0013011,1,50,130.0,160
REG-0013012,1,50,125.0,150
REG-0013013,1,50,136.0,172
REG-0013014,1,50,128.0,156
REG-0013015,1,50,130.0,160
REG-0013016,1,50,129.0,158
REG-0013017,1,50,127.0,154
REG-0013018,1,50,130.0,160
REG-0013019,1,50,126.0,152
REG-0013020,1,50,128.0,156
REG-0013021,1,50,116.0,132
REG-0013022,1,50,125.0,150
REG-0013023,1,50,118.0,136
REG-0013024,1,50,123.0,146
REG-0013025,1,50,125.0,150
REG-0013026,1,50,122.0,144
REG-0013027,1,50,123.0,146
REG-0013028,1,50,124.0,148
REG-0013029,1,50,123.0,146
REG-0013030,1,50,123.0,146
REG-0013031,1,50,122.0,144
REG-0013032,1,50,122.0,144
REG-0013033,1,50,123.0,146
REG-0013034,1,50,126.0,152
REG-0013035,1,50,150.0,200
REG-0013036,1,50,139.0,178
REG-0013037,1,50,142.0,184
REG-0013038,1,50,147.0,194
REG-0013039,1,50,135.0,170
REG-0013040,1,50,140.0,180
REG-0013041,1,50,148.0,196
REG-0013042,1,50,136.0,172
REG-0013043,1,50,132.0,164
REG-0013044,1,50,135.0,170
REG-0013045,1,50,122.0,144
REG-0013046,1,50,133.0,166
REG-0013047,1,50,147.0,194
REG-0013048,1,50,130.0,160
REG-0013049,1,50,140.0,180
REG-0013050,1,50,138.0,176
REG-0013051,1,50,134.0,168
REG-0013052,1,50,128.0,156
REG-0013053,1,50,126.0,152
REG-0013054,1,50,138.0,176
REG-0013055,1,50,126.0,152
REG-0013056,1,50,130.0,160
REG-0013057,1,50,132.0,164
REG-0013058,1,50,132.0,164
REG-0013059,1,50,128.0,156
REG-0013060,1,50,136.0,172
REG-0013061,1,50,132.0,164
REG-0013062,1,50,140.0,180
REG-0013063,1,50,138.0,176
REG-0013064,1,50,132.0,164
REG-0013065,1,50,136.0,172
REG-0013066,1,50,138.0,176
REG-0013067,1,50,148.0,196
REG-0013068,1,50,144.0,188
REG-0013069,1,50,141.0,182
REG-0013070,1,50,140.0,180
REG-0013071,1,50,140.0,180
REG-0013072,1,50,136.0,172
REG-0013073,1,50,146.0,192
REG-0013074,1,50,140.0,180
REG-0013075,1,50,140.0,180
REG-0013076,1,50,135.0,170
REG-0013077,1,50,145.0,190
REG-0013078,1,50,140.0,180
REG-0013079,1,50,126.0,152
REG-0013080,1,50,133.0,166
REG-0013081,1,50,144.0,188
REG-0013082,1,50,135.0,170
REG-0013083,1,50,139.0,178
REG-0013084,1,50,132.0,164
REG-0013085,1,50,145.0,190
REG-0013086,1,50,120.0,140
REG-0013087,1,50,135.0,170
REG-0013088,1,50,146.0,192
REG-0013089,1,50,122.0,144
REG-0013090,1,50,138.0,176
REG-0013091,1,50,144.0,188
REG-0013092,1,50,120.0,140
REG-0013093,1,50,138.0,176
REG-0013094,1,50,130.0,160
REG-0013095,1,50,125.0,150
REG-0013096,1,50,136.0,172
REG-0013097,1,50,133.0,166
REG-0013098,1,50,124.0,148
REG-0013099,1,50,130.0,160
REG-0013100,1,50,136.0,172
REG-0013101,1,50,120.0,140
REG-0013102,1,50,130.0,160
REG-0013103,1,50,135.0,170
REG-0013104,1,50,128.0,156
REG-0013105,1,50,135.0,170
REG-0013106,1,50,140.0,180
REG-0013107,1,50,134.0,168
REG-0013108,1,50,138.0,176
REG-0013109,1,50,138.0,176
REG-0013110,1,50,134.0,168
REG-0013111,1,50,128.0,156
REG-0013112,1,50,132.0,164
REG-0013113,1,50,132.0,164
REG-0013114,1,50,134.0,168
REG-0013115,1,50,132.0,164
REG-0013116,1,50,138.0,176
REG-0013117,1,50,136.0,172
REG-0013118,1,50,134.0,168
REG-0013119,1,50,132.0,164
REG-0013120,1,50,134.0,168
REG-0013121,1,50,132.0,164
REG-0013122,1,50,134.0,168
REG-0013123,1,50,136.0,172
REG-0013124,1,50,138.0,176
REG-0013125,1,50,136.0,172
REG-0013126,1,50,132.0,164
REG-0013127,1,50,130.0,160
REG-0013128,1,50,128.0,156
REG-0013129,1,50,128.0,156
REG-0013130,1,50,125.0,150
REG-0013131,1,50,128.0,156
REG-0013132,1,50,132.0,164
REG-0013133,1,50,130.0,160
REG-0013134,1,50,135.0,170
REG-0013135,1,50,128.0,156
REG-0013136,1,50,128.0,156
REG-0013137,1,50,130.0,160
REG-0013138,1,50,132.0,164
REG-0013139,1,50,133.0,166
REG-0013140,1,50,130.0,160
REG-0013141,1,50,123.0,146
REG-0013142,1,50,141.0,182
REG-0013143,1,50,140.0,180
REG-0013144,1,50,131.0,162
REG-0013145,1,50,125.0,150
REG-0013146,1,50,140.0,180
REG-0013147,1,50,133.0,166
REG-0013148,1,50,129.0,158
REG-0013149,1,50,142.0,184
REG-0013150,1,50,130.0,160
REG-0013151,1,50,128.0,156
REG-0013152,1,50,146.0,192
REG-0013153,1,50,134.0,168
REG-0013154,1,50,130.0,160
REG-0013155,1,50,140.0,180
REG-0013156,1,50,140.0,180
REG-0013157,1,50,140.0,180
REG-0013158,1,50,142.0,184
REG-0013159,1,50,138.0,176
REG-0013160,1,50,136.0,172
REG-0013161,1,50,140.0,180
REG-0013162,1,50,133.0,166
REG-0013163,1,50,133.0,166
REG-0013164,1,50,135.0,170
REG-0013165,1,50,142.0,184
REG-0013166,1,50,134.0,168
REG-0013167,1,50,142.0,184
REG-0013168,1,50,144.0,188
REG-0013169,1,50,138.0,176
REG-0013170,1,50,135.0,170
REG-0013171,1,50,134.0,168
REG-0013172,1,50,137.0,174
REG-0013173,1,50,138.0,176
REG-0013174,1,50,138.0,176
REG-0013175,1,50,138.0,176
REG-0013176,1,50,137.0,174
REG-0013177,1,50,136.0,172
REG-0013178,1,50,140.0,180
REG-0013179,1,50,140.0,180
REG-0013180,1,50,140.0,180
REG-0013181,1,50,136.0,172
REG-0013182,1,50,134.0,168
REG-0013183,1,50,136.0,172
REG-0013184,1,50,142.0,184
REG-0013185,1,50,138.0,176
REG-0013186,1,50,136.0,172
REG-0013187,1,50,135.0,170
REG-0013188,1,50,134.0,168
REG-0013189,1,50,132.0,164
REG-0013190,1,50,136.0,172
REG-0013191,1,50,132.0,164
REG-0013192,1,50,135.0,170
REG-0013193,1,50,135.0,170
REG-0013194,1,50,139.0,178
REG-0013195,1,50,140.0,180
REG-0013196,1,50,148.0,196
REG-0013197,1,50,135.0,170
REG-0013198,1,50,136.0,172
REG-0013199,1,50,137.0,174
REG-0013200,1,50,145.0,190
REG-0013201,1,50,138.0,176
REG-0013202,1,50,144.0,188
REG-0013203,1,50,144.0,188
REG-0013204,1,50,142.0,184
REG-0013205,1,50,145.0,190
REG-0013206,1,50,138.0,176
REG-0013207,1,50,138.0,176
REG-0013208,1,50,134.0,168
REG-0013209,1,50,132.0,164
REG-0013210,1,50,132.0,164
REG-0013211,1,50,134.0,168
REG-0013212,1,50,136.0,172
REG-0013213,1,50,138.0,176
REG-0013214,1,50,132.0,164
REG-0013215,1,50,134.0,168
REG-0013216,1,50,132.0,164
REG-0013217,1,50,136.0,172
REG-0013218,1,50,140.0,180
REG-0013219,1,50,138.0,176
REG-0013220,1,50,132.0,164
REG-0013221,1,50,136.0,172
REG-0013222,1,50,132.0,164
REG-0013223,1,50,134.0,168
REG-0013224,1,50,143.0,186
REG-0013225,1,50,140.0,180
REG-0013226,1,50,140.0,180
REG-0013227,1,50,138.0,176
REG-0013228,1,50,132.0,164
REG-0013229,1,50,138.0,176
REG-0013230,1,50,136.0,172
REG-0013231,1,50,135.0,170
REG-0013232,1,50,138.0,176
REG-0013233,1,50,138.0,176
REG-0013234,1,50,137.0,174
REG-0013235,1,50,140.0,180
REG-0013236,1,50,138.0,176
REG-0013237,1,50,136.0,172
REG-0013238,1,50,136.0,172
REG-0013239,1,50,133.0,166
REG-0013240,1,50,132.0,164
REG-0013241,1,50,134.0,168
REG-0013242,1,50,144.0,188
REG-0013243,1,50,138.0,176
REG-0013244,1,50,140.0,180
REG-0013245,1,50,134.0,168
REG-0013246,1,50,130.0,160
REG-0013247,1,50,127.0,154
REG-0013248,1,50,127.0,154
REG-0013249,1,50,128.0,156
REG-0013250,1,50,128.0,156
REG-0013251,1,50,130.0,160
REG-0013252,1,50,130.0,160
REG-0013253,1,50,132.0,164
REG-0013254,1,50,130.0,160
REG-0013255,1,50,145.0,190
REG-0013256,1,50,132.0,164
REG-0013257,1,50,134.0,168
REG-0013258,1,50,138.0,176
REG-0013259,1,50,138.0,176
REG-0013260,1,50,138.0,176
REG-0013261,1,50,132.0,164
REG-0013262,1,50,134.0,168
REG-0013263,1,50,138.0,176
REG-0013264,1,50,136.0,172
REG-0013265,1,50,138.0,176
REG-0013266,1,50,134.0,168
REG-0013267,1,50,138.0,176
REG-0013268,1,50,135.0,170
REG-0013269,1,50,138.0,176
REG-0013270,1,50,126.0,152
REG-0013271,1,50,138.0,176
REG-0013272,1,50,127.0,154
REG-0013273,1,50,128.0,156
REG-0013274,1,50,129.0,158
REG-0013275,1,50,130.0,160
REG-0013276,1,50,130.0,160
REG-0013277,1,50,130.0,160
REG-0013278,1,50,128.0,156
REG-0013279,1,50,129.0,158
REG-0013280,1,50,128.0,156
REG-0013281,1,50,128.0,156
REG-0013282,1,50,132.0,164
REG-0013283,1,50,138.0,176
REG-0013284,1,50,131.0,162
REG-0013285,1,50,143.0,186
REG-0013286,1,50,138.0,176
REG-0013287,1,50,130.0,160
REG-0013288,1,50,141.0,182
REG-0013289,1,50,128.0,156
REG-0013290,1,50,118.0,136
REG-0013291,1,50,130.0,160
REG-0013292,1,50,128.0,156
REG-0013293,1,50,128.0,156
REG-0013294,1,50,126.0,152
REG-0013295,1,50,132.0,164
REG-0013296,1,50,128.0,156
REG-0013297,1,50,132.0,164
REG-0013298,1,50,134.0,168
REG-0013299,1,50,128.0,156
REG-0013300,1,50,132.0,164
REG-0013301,1,50,132.0,164
REG-0013302,1,50,128.0,156
REG-0013303,1,50,128.0,156
REG-0013304,1,50,138.0,176
REG-0013305,1,50,130.0,160
REG-0013306,1,50,134.0,168
REG-0013307,1,50,128.0,156
REG-0013308,1,50,135.0,170
REG-0013309,1,50,132.0,164
REG-0013310,1,50,135.0,170
REG-0013311,1,50,150.0,200
REG-0013312,1,50,148.0,196
REG-0013313,1,50,130.0,160
REG-0013314,1,50,134.0,168
REG-0013315,1,50,138.0,176
REG-0013316,1,50,136.0,172
REG-0013317,1,50,140.0,180
REG-0013318,1,50,134.0,168
REG-0013319,1,50,138.0,176
REG-0013320,1,50,136.0,172
REG-0013321,1,50,128.0,156
REG-0013322,1,50,128.0,156
REG-0013323,1,50,126.0,152
REG-0013324,1,50,134.0,168
REG-0013325,1,50,136.0,172
REG-0013326,1,50,128.0,156
REG-0013327,1,50,124.0,148
REG-0013328,1,50,134.0,168
REG-0013329,1,50,138.0,176
REG-0013330,1,50,135.0,170
REG-0013331,1,50,136.0,172
REG-0013332,1,50,138.0,176
REG-0013333,1,50,140.0,180
REG-0013334,1,50,136.0,172
REG-0013335,1,50,138.0,176
REG-0013336,1,50,136.0,172
REG-0013337,1,50,139.0,178
REG-0013338,1,50,148.0,196
REG-0013339,1,50,150.0,200
REG-0013340,1,50,128.0,156
REG-0013341,1,50,,-100
REG-0013342,1,50,142.0,184
REG-0013343,1,50,148.0,196
REG-0013344,1,50,134.0,168
REG-0013345,1,50,144.0,188
REG-0013346,1,50,138.0,176
REG-0013347,1,50,140.0,180
REG-0013348,1,50,140.0,180
REG-0013349,1,50,128.0,156
REG-0013350,1,50,128.0,156
REG-0013351,1,50,126.0,152
REG-0013352,1,50,134.0,168
REG-0013353,1,50,136.0,172
REG-0013354,1,50,138.0,176
REG-0013355,1,50,125.0,150
REG-0013356,1,50,138.0,176
REG-0013357,1,50,138.0,176
REG-0013358,1,50,138.0,176
REG-0013359,1,50,139.0,178
REG-0013360,1,50,136.0,172
REG-0013361,1,50,138.0,176
REG-0013362,1,50,140.0,180
REG-0013363,1,50,140.0,180
REG-0013364,1,50,138.0,176
REG-0013365,1,50,138.0,176
REG-0013366,1,50,145.0,190
REG-0013367,1,50,130.0,160
REG-0013368,1,50,132.0,164
REG-0013369,1,50,140.0,180
REG-0013370,1,50,142.0,184
REG-0013371,1,50,138.0,176
REG-0013372,1,50,136.0,172
REG-0013373,1,50,134.0,168
REG-0013374,1,50,128.0,156
REG-0013375,1,50,132.0,164
REG-0013376,1,50,128.0,156
REG-0013377,1,50,134.0,168
REG-0013378,1,50,136.0,172
REG-0013379,1,50,134.0,168
REG-0013380,1,50,139.0,178
REG-0013381,1,50,136.0,172
REG-0013382,1,50,140.0,180
REG-0013383,1,50,134.0,168
REG-0013384,1,50,138.0,176
REG-0013385,1,50,134.0,168
REG-0013386,1,50,139.0,178
REG-0013387,1,50,138.0,176
REG-0013388,1,50,142.0,184
REG-0013389,1,50,136.0,172
REG-0013390,1,50,145.0,190
REG-0013391,1,50,141.0,182
REG-0013392,1,50,139.0,178
REG-0013393,1,50,145.0,190
REG-0013394,1,50,146.0,192
REG-0013395,1,50,140.0,180
REG-0013396,1,50,139.0,178
REG-0013397,1,50,132.0,164
REG-0013398,1,50,130.0,160
REG-0013399,1,50,155.0,210
REG-0013400,1,50,138.0,176
REG-0013401,1,50,140.0,180
REG-0013402,1,50,132.0,164
REG-0013403,1,50,140.0,180
REG-0013404,1,50,138.0,176
REG-0013405,1,50,132.0,164
REG-0013406,1,50,139.0,178
REG-0013407,1,50,141.0,182
REG-0013408,1,50,139.0,178
REG-0013409,1,50,139.0,178
REG-0013410,1,50,142.0,184
REG-0013411,1,50,140.0,180
REG-0013412,1,50,151.0,202
REG-0013413,1,50,140.0,180
REG-0013414,1,50,142.0,184
REG-0013415,1,50,138.0,176
REG-0013416,1,50,154.0,208
REG-0013417,1,50,139.0,178
REG-0013418,1,50,155.0,210
REG-0013419,1,50,136.0,172
REG-0013420,1,50,150.0,200
REG-0013421,1,50,139.0,178
REG-0013422,1,50,156.0,212
REG-0013423,1,50,140.0,180
REG-0013424,1,50,155.0,210
REG-0013425,1,50,138.0,176
REG-0013426,1,50,128.0,156
REG-0013427,1,50,138.0,176
REG-0013428,1,50,134.0,168
REG-0013429,1,50,130.0,160
REG-0013430,1,50,132.0,164
REG-0013431,1,50,148.0,196
REG-0013432,1,50,142.0,184
REG-0013433,1,50,143.0,186
REG-0013434,1,50,142.0,184
REG-0013435,1,50,142.0,184
REG-0013436,1,50,144.0,188
REG-0013437,1,50,134.0,168
REG-0013438,1,50,138.0,176
REG-0013439,1,50,138.0,176
REG-0013440,1,50,138.0,176
REG-0013441,1,50,140.0,180
REG-0013442,1,50,144.0,188
REG-0013443,1,50,130.0,160
REG-0013444,1,50,138.0,176
REG-0013445,1,50,140.0,180
REG-0013446,1,50,138.0,176
REG-0013447,1,50,138.0,176
REG-0013448,1,50,136.0,172
REG-0013449,1,50,140.0,180
REG-0013450,1,50,140.0,180
REG-0013451,1,50,140.0,180
REG-0013452,1,50,138.0,176
REG-0013453,1,50,132.0,164
REG-0013454,1,50,140.0,180
REG-0013455,1,50,134.0,168
REG-0013456,1,50,140.0,180
REG-0013457,1,50,138.0,176
REG-0013458,1,50,140.0,180
REG-0013459,1,50,136.0,172
REG-0013460,1,50,143.0,186
REG-0013461,1,50,142.0,184
REG-0013462,1,50,140.0,180
REG-0013463,1,50,138.0,176
REG-0013464,1,50,142.0,184
REG-0013465,1,50,132.0,164
REG-0013466,1,50,138.0,176
REG-0013467,1,50,134.0,168
REG-0013468,1,50,134.0,168
REG-0013469,1,50,128.0,156
REG-0013470,1,50,138.0,176
REG-0013471,1,50,130.0,160
REG-0013472,1,50,130.0,160
REG-0013473,1,50,132.0,164
REG-0013474,1,50,128.0,156
REG-0013475,1,50,129.0,158
REG-0013476,1,50,129.0,158
REG-0013477,1,50,131.0,162
REG-0013478,1,50,129.0,158
REG-0013479,1,50,132.0,164
REG-0013480,1,50,130.0,160
REG-0013481,1,50,130.0,160
REG-0013482,1,50,134.0,168
REG-0013483,1,50,136.0,172
REG-0013484,1,50,140.0,180
REG-0013485,1,50,136.0,172
REG-0013486,1,50,133.0,166
REG-0013487,1,50,133.0,166
REG-0013488,1,50,135.0,170
REG-0013489,1,50,134.0,168
REG-0013490,1,50,135.0,170
REG-0013491,1,50,132.0,164
REG-0013492,1,50,135.0,170
REG-0013493,1,50,134.0,168
REG-0013494,1,50,133.0,166
REG-0013495,1,50,134.0,168
REG-0013496,1,50,133.0,166
REG-0013497,1,50,136.0,172
REG-0013498,1,50,136.0,172
REG-0013499,1,50,134.0,168
REG-0013500,1,50,132.0,164
REG-0013501,1,50,138.0,176
REG-0013502,1,50,138.0,176
REG-0013503,1,50,136.0,172
REG-0013504,1,50,134.0,168
REG-0013505,1,50,136.0,172
REG-0013506,1,50,135.0,170
REG-0013507,1,50,133.0,166
REG-0013508,1,50,126.0,152
REG-0013509,1,50,138.0,176
REG-0013510,1,50,135.0,170
REG-0013511,1,50,136.0,172
REG-0013512,1,50,138.0,176
REG-0013513,1,50,132.0,164
REG-0013514,1,50,134.0,168
REG-0013515,1,50,138.0,176
REG-0013516,1,50,134.0,168
REG-0013517,1,50,134.0,168
REG-0013518,1,50,138.0,176
REG-0013519,1,50,140.0,180
REG-0013520,1,50,150.0,200
REG-0013521,1,50,154.0,208
REG-0013522,1,50,139.0,178
REG-0013523,1,50,140.0,180
REG-0013524,1,50,133.0,166
REG-0013525,1,50,132.0,164
REG-0013526,1,50,138.0,176
REG-0013527,1,50,134.0,168
REG-0013528,1,50,135.0,170
REG-0013529,1,50,138.0,176
REG-0013530,1,50,132.0,164
REG-0013531,1,50,134.0,168
REG-0013532,1,50,130.0,160
REG-0013533,1,50,131.0,162
REG-0013534,1,50,135.0,170
REG-0013535,1,50,138.0,176
REG-0013536,1,50,136.0,172
REG-0013537,1,50,138.0,176
REG-0013538,1,50,140.0,180
REG-0013539,1,50,134.0,168
REG-0013540,1,50,138.0,176
REG-0013541,1,50,138.0,176
REG-0013542,1,50,136.0,172
REG-0013543,1,50,134.0,168
REG-0013544,1,50,138.0,176
REG-0013545,1,50,135.0,170
REG-0013546,1,50,136.0,172
REG-0013547,1,50,140.0,180
REG-0013548,1,50,138.0,176
REG-0013549,1,50,136.0,172
REG-0013550,1,50,135.0,170
REG-0013551,1,50,134.0,168
REG-0013552,1,50,138.0,176
REG-0013553,1,50,134.0,168
REG-0013554,1,50,130.0,160
REG-0013555,1,50,148.0,196
REG-0013556,1,50,135.0,170
REG-0013557,1,50,138.0,176
REG-0013558,1,50,140.0,180
REG-0013559,1,50,136.0,172
REG-0013560,1,50,132.0,164
REG-0013561,1,50,134.0,168
REG-0013562,1,50,138.0,176
REG-0013563,1,50,136.0,172
REG-0013564,1,50,136.0,172
REG-0013565,1,50,134.0,168
REG-0013566,1,50,134.0,168
REG-0013567,1,50,132.0,164
REG-0013568,1,50,136.0,172
REG-0013569,1,50,133.0,166
REG-0013570,1,50,133.0,166
REG-0013571,1,50,134.0,168
REG-0013572,1,50,140.0,180
REG-0013573,1,50,135.0,170
REG-0013574,1,50,135.0,170
REG-0013575,1,50,138.0,176
REG-0013576,1,50,136.0,172
REG-0013577,1,50,138.0,176
REG-0013578,1,50,132.0,164
REG-0013579,1,50,134.0,168
REG-0013580,1,50,138.0,176
REG-0013581,1,50,134.0,168
REG-0013582,1,50,133.0,166
REG-0013583,1,50,135.0,170
REG-0013584,1,50,136.0,172
REG-0013585,1,50,134.0,168
REG-0013586,1,50,130.0,160
REG-0013587,1,50,134.0,168
REG-0013588,1,50,134.0,168
REG-0013589,1,50,132.0,164
REG-0013590,1,50,138.0,176
REG-0013591,1,50,132.0,164
REG-0013592,1,50,132.0,164
REG-0013593,1,50,132.0,164
REG-0013594,1,50,132.0,164
REG-0013595,1,50,131.0,162
REG-0013596,1,50,128.0,156
REG-0013597,1,50,130.0,160
REG-0013598,1,50,129.0,158
REG-0013599,1,50,130.0,160
REG-0013600,1,50,132.0,164
REG-0013601,1,50,138.0,176
REG-0013602,1,50,140.0,180
REG-0013603,1,50,135.0,170
REG-0013604,1,50,138.0,176
REG-0013605,1,50,136.0,172
REG-0013606,1,50,138.0,176
REG-0013607,1,50,138.0,176
REG-0013608,1,50,130.0,160
REG-0013609,1,50,131.0,162
REG-0013610,1,50,131.0,162
REG-0013611,1,50,130.0,160
REG-0013612,1,50,144.0,188
REG-0013613,1,50,138.0,176
REG-0013614,1,50,160.0,220
REG-0013615,1,50,134.0,168
REG-0013616,1,50,138.0,176
REG-0013617,1,50,140.0,180
REG-0013618,1,50,138.0,176
REG-0013619,1,50,137.0,174
REG-0013620,1,50,134.0,168
REG-0013621,1,50,135.0,170
REG-0013622,1,50,136.0,172
REG-0013623,1,50,133.0,166
REG-0013624,1,50,135.0,170
REG-0013625,1,50,134.0,168
REG-0013626,1,50,133.0,166
REG-0013627,1,50,133.0,166
REG-0013628,1,50,134.0,168
REG-0013629,1,50,138.0,176
REG-0013630,1,50,134.0,168
REG-0013631,1,50,138.0,176
REG-0013632,1,50,132.0,164
REG-0013633,1,50,138.0,176
REG-0013634,1,50,135.0,170
