IdRegistro,IdVariable,Valor
REG-0012077,10,1.6
REG-0012077,11,0.77
REG-0012077,12,97.25
REG-0012077,13,0.63
REG-0012078,1,43.88
REG-0012078,2,9.53
REG-0012078,3,7.33
REG-0012078,14,9.02
REG-0012078,4,10.08
REG-0012078,5,1.63
REG-0012078,6,11.52
REG-0012078,7,1.96
REG-0012078,8,1.2
REG-0012078,9,0.18
REG-0012078,10,1.34
REG-0012078,11,0.57
REG-0012078,12,139.14
REG-0012078,13,0.56
REG-0012079,1,40.83
REG-0012079,2,10.38
REG-0012079,3,5.7
REG-0012079,14,7.5
REG-0012079,4,10.55
REG-0012079,5,2.23
REG-0012079,6,10.91
REG-0012079,7,1.6
REG-0012079,8,1.08
REG-0012079,9,0.39
REG-0012079,10,1.63
REG-0012079,11,0.76
REG-0012079,12,97.0
REG-0012079,13,0.6
REG-0012080,1,43.44
REG-0012080,2,9.59
REG-0012080,3,7.23
REG-0012080,14,8.82
REG-0012080,4,10.11
REG-0012080,5,1.6
REG-0012080,6,11.7
REG-0012080,7,2.02
REG-0012080,8,1.2
REG-0012080,9,0.19
REG-0012080,10,1.33
REG-0012080,11,0.59
REG-0012080,12,141.06
REG-0012080,13,0.56
REG-0012081,1,41.37
REG-0012081,2,10.35
REG-0012081,3,6.24
REG-0012081,14,7.97
REG-0012081,4,9.86
REG-0012081,5,2.08
REG-0012081,6,12.31
REG-0012081,7,1.91
REG-0012081,8,1.18
REG-0012081,9,0.2
REG-0012081,10,1.38
REG-0012081,11,0.51
REG-0012081,12,108.46
REG-0012081,13,0.6
REG-0012082,1,40.15
REG-0012082,2,10.94
REG-0012082,3,5.59
REG-0012082,14,7.4
REG-0012082,4,10.58
REG-0012082,5,2.27
REG-0012082,6,11.06
REG-0012082,7,1.63
REG-0012082,8,1.1
REG-0012082,9,0.37
REG-0012082,10,1.56
REG-0012082,11,0.82
REG-0012082,12,101.75
REG-0012082,13,0.63
REG-0012083,1,43.2
REG-0012083,2,9.52
REG-0012083,3,7.35
REG-0012083,14,8.8
REG-0012083,4,10.23
REG-0012083,5,1.42
REG-0012083,6,12.59
REG-0012083,7,2.03
REG-0012083,8,1.22
REG-0012083,9,0.24
REG-0012083,10,1.37
REG-0012083,11,0.64
REG-0012083,12,137.23
REG-0012083,13,0.59
REG-0012084,1,40.7
REG-0012084,2,10.56
REG-0012084,3,5.74
REG-0012084,14,7.45
REG-0012084,4,10.61
REG-0012084,5,2.38
REG-0012084,6,10.55
REG-0012084,7,1.59
REG-0012084,8,1.08
REG-0012084,9,0.37
REG-0012084,10,1.66
REG-0012084,11,0.77
REG-0012084,12,96.05
REG-0012084,13,0.58
REG-0012085,1,44.12
REG-0012085,2,8.43
REG-0012085,3,7.37
REG-0012085,14,8.99
REG-0012085,4,10.43
REG-0012085,5,1.54
REG-0012085,6,11.43
REG-0012085,7,1.99
REG-0012085,8,1.22
REG-0012085,9,0.22
REG-0012085,10,1.41
REG-0012085,11,0.67
REG-0012085,12,143.73
REG-0012085,13,0.49
REG-0012086,1,40.51
REG-0012086,2,10.74
REG-0012086,3,5.28
REG-0012086,14,7.12
REG-0012086,4,10.68
REG-0012086,5,2.37
REG-0012086,6,10.85
REG-0012086,7,1.62
REG-0012086,8,1.09
REG-0012086,9,0.39
REG-0012086,10,1.64
REG-0012086,11,0.81
REG-0012086,12,97.03
REG-0012086,13,0.59
REG-0012087,1,40.41
REG-0012087,2,10.73
REG-0012087,3,4.92
REG-0012087,14,6.89
REG-0012087,4,10.85
REG-0012087,5,2.25
REG-0012087,6,11.11
REG-0012087,7,1.51
REG-0012087,8,1.07
REG-0012087,9,0.4
REG-0012087,10,1.69
REG-0012087,11,0.86
REG-0012087,12,94.07
REG-0012087,13,0.58
REG-0012088,1,42.96
REG-0012088,2,9.2
REG-0012088,3,7.18
REG-0012088,14,8.94
REG-0012088,4,10.54
REG-0012088,5,1.57
REG-0012088,6,11.78
REG-0012088,7,1.86
REG-0012088,8,1.19
REG-0012088,9,0.22
REG-0012088,10,1.4
REG-0012088,11,0.73
REG-0012088,12,140.16
REG-0012088,13,0.54
REG-0012089,1,40.65
REG-0012089,2,6.79
REG-0012089,3,7.17
REG-0012089,14,8.93
REG-0012089,4,11.51
REG-0012089,5,1.76
REG-0012089,6,13.47
REG-0012089,7,1.6
REG-0012089,8,1.16
REG-0012089,9,0.42
REG-0012089,10,1.73
REG-0012089,11,1.09
REG-0012089,12,110.26
REG-0012089,13,0.41
REG-0012090,1,40.44
REG-0012090,2,10.63
REG-0012090,3,5.37
REG-0012090,14,7.11
REG-0012090,4,10.57
REG-0012090,5,2.34
REG-0012090,6,11.15
REG-0012090,7,1.57
REG-0012090,8,1.08
REG-0012090,9,0.38
REG-0012090,10,1.64
REG-0012090,11,0.79
REG-0012090,12,94.98
REG-0012090,13,0.58
REG-0012091,1,40.42
REG-0012091,2,7.38
REG-0012091,3,6.94
REG-0012091,14,8.82
REG-0012091,4,11.53
REG-0012091,5,1.64
REG-0012091,6,13.29
REG-0012091,7,1.55
REG-0012091,8,1.16
REG-0012091,9,0.39
REG-0012091,10,1.73
REG-0012091,11,1.1
REG-0012091,12,109.22
REG-0012091,13,0.45
REG-0012092,1,39.38
REG-0012092,2,7.82
REG-0012092,3,7.25
REG-0012092,14,9.16
REG-0012092,4,11.28
REG-0012092,5,1.81
REG-0012092,6,13.71
REG-0012092,7,1.49
REG-0012092,8,1.09
REG-0012092,9,0.33
REG-0012092,10,1.74
REG-0012092,11,1.08
REG-0012092,12,90.89
REG-0012092,13,0.38
REG-0012093,1,40.16
REG-0012093,2,10.1
REG-0012093,3,6.19
REG-0012093,14,7.91
REG-0012093,4,10.57
REG-0012093,5,2.13
REG-0012093,6,11.79
REG-0012093,7,1.53
REG-0012093,8,1.05
REG-0012093,9,0.39
REG-0012093,10,1.63
REG-0012093,11,0.83
REG-0012093,12,96.84
REG-0012093,13,0.55
REG-0012094,1,40.29
REG-0012094,2,9.94
REG-0012094,3,6.17
REG-0012094,14,8.03
REG-0012094,4,10.67
REG-0012094,5,2.03
REG-0012094,6,11.76
REG-0012094,7,1.53
REG-0012094,8,1.06
REG-0012094,9,0.37
REG-0012094,10,1.6
REG-0012094,11,0.85
REG-0012094,12,100.55
REG-0012094,13,0.55
REG-0012095,1,38.72
REG-0012095,2,8.41
REG-0012095,3,7.26
REG-0012095,14,9.26
REG-0012095,4,11.42
REG-0012095,5,1.76
REG-0012095,6,13.58
REG-0012095,7,1.37
REG-0012095,8,1.06
REG-0012095,9,0.31
REG-0012095,10,1.7
REG-0012095,11,1.13
REG-0012095,12,91.13
REG-0012095,13,0.46
REG-0012096,1,40.28
REG-0012096,2,9.97
REG-0012096,3,6.27
REG-0012096,14,7.8
REG-0012096,4,10.46
REG-0012096,5,2.13
REG-0012096,6,12.22
REG-0012096,7,1.53
REG-0012096,8,1.07
REG-0012096,9,0.39
REG-0012096,10,1.64
REG-0012096,11,0.82
REG-0012096,12,99.92
REG-0012096,13,0.58
REG-0012097,1,38.55
REG-0012097,2,8.73
REG-0012097,3,7.01
REG-0012097,14,9.04
REG-0012097,4,11.52
REG-0012097,5,1.85
REG-0012097,6,13.35
REG-0012097,7,1.57
REG-0012097,8,1.06
REG-0012097,9,0.3
REG-0012097,10,1.7
REG-0012097,11,1.13
REG-0012097,12,89.63
REG-0012097,13,0.38
REG-0012098,1,40.83
REG-0012098,2,9.27
REG-0012098,3,6.63
REG-0012098,14,8.51
REG-0012098,4,10.38
REG-0012098,5,2.04
REG-0012098,6,11.54
REG-0012098,7,1.52
REG-0012098,8,1.08
REG-0012098,9,0.37
REG-0012098,10,1.6
REG-0012098,11,0.81
REG-0012098,12,97.41
REG-0012098,13,0.54
REG-0012099,1,39.15
REG-0012099,2,8.54
REG-0012099,3,7.2
REG-0012099,14,9.07
REG-0012099,4,11.74
REG-0012099,5,2.01
REG-0012099,6,12.51
REG-0012099,7,1.46
REG-0012099,8,1.1
REG-0012099,9,0.35
REG-0012099,10,1.74
REG-0012099,11,1.15
REG-0012099,12,91.13
REG-0012099,13,0.38
REG-0012100,1,38.79
REG-0012100,2,10.11
REG-0012100,3,6.46
REG-0012100,14,8.47
REG-0012100,4,11.48
REG-0012100,5,2.02
REG-0012100,6,11.96
REG-0012100,7,1.43
REG-0012100,8,1.09
REG-0012100,9,0.33
REG-0012100,10,1.68
REG-0012100,11,1.14
REG-0012100,12,87.07
REG-0012100,13,0.58
REG-0012101,1,40.8
REG-0012101,2,9.61
REG-0012101,3,6.8
REG-0012101,14,8.49
REG-0012101,4,10.43
REG-0012101,5,2.09
REG-0012101,6,11.21
REG-0012101,7,1.44
REG-0012101,8,1.09
REG-0012101,9,0.32
REG-0012101,10,1.64
REG-0012101,11,0.8
REG-0012101,12,94.17
REG-0012101,13,0.57
REG-0012102,1,38.13
REG-0012102,2,10.72
REG-0012102,3,6.55
REG-0012102,14,8.56
REG-0012102,4,11.59
REG-0012102,5,1.99
REG-0012102,6,12.86
REG-0012102,7,1.47
REG-0012102,8,1.05
REG-0012102,9,0.32
REG-0012102,10,1.67
REG-0012102,11,1.17
REG-0012102,12,85.45
REG-0012102,13,0.6
REG-0012103,1,40.9
REG-0012103,2,10.02
REG-0012103,3,6.58
REG-0012103,14,8.34
REG-0012103,4,10.1
REG-0012103,5,2.12
REG-0012103,6,11.05
REG-0012103,7,1.49
REG-0012103,8,1.06
REG-0012103,9,0.31
REG-0012103,10,1.62
REG-0012103,11,0.73
REG-0012103,12,90.12
REG-0012103,13,0.56
REG-0012104,1,38.29
REG-0012104,2,10.2
REG-0012104,3,6.63
REG-0012104,14,8.62
REG-0012104,4,11.12
REG-0012104,5,2.0
REG-0012104,6,12.93
REG-0012104,7,1.43
REG-0012104,8,1.05
REG-0012104,9,0.31
REG-0012104,10,1.73
REG-0012104,11,1.06
REG-0012104,12,78.45
REG-0012104,13,0.58
REG-0012105,1,40.67
REG-0012105,2,9.96
REG-0012105,3,6.18
REG-0012105,14,7.98
REG-0012105,4,10.53
REG-0012105,5,2.13
REG-0012105,6,11.24
REG-0012105,7,1.47
REG-0012105,8,1.08
REG-0012105,9,0.39
REG-0012105,10,1.68
REG-0012105,11,0.82
REG-0012105,12,93.4
REG-0012105,13,0.53
REG-0012106,1,37.27
REG-0012106,2,12.09
REG-0012106,3,6.68
REG-0012106,14,8.64
REG-0012106,4,11.43
REG-0012106,5,2.11
REG-0012106,6,12.23
REG-0012106,7,1.37
REG-0012106,8,1.0
REG-0012106,9,0.36
REG-0012106,10,1.71
REG-0012106,11,1.14
REG-0012106,12,77.25
REG-0012106,13,0.63
REG-0012107,1,40.58
REG-0012107,2,9.84
REG-0012107,3,6.42
REG-0012107,14,8.18
REG-0012107,4,10.38
REG-0012107,5,2.11
REG-0012107,6,11.32
REG-0012107,7,1.48
REG-0012107,8,1.1
REG-0012107,9,0.36
REG-0012107,10,1.62
REG-0012107,11,0.8
REG-0012107,12,90.15
REG-0012107,13,0.53
REG-0012108,1,37.98
REG-0012108,2,10.62
REG-0012108,3,6.43
REG-0012108,14,8.45
REG-0012108,4,11.33
REG-0012108,5,1.94
REG-0012108,6,12.73
REG-0012108,7,1.35
REG-0012108,8,1.08
REG-0012108,9,0.39
REG-0012108,10,1.71
REG-0012108,11,1.15
REG-0012108,12,80.95
REG-0012108,13,0.58
REG-0012109,1,40.63
REG-0012109,2,9.95
REG-0012109,3,5.95
REG-0012109,14,7.74
REG-0012109,4,10.56
REG-0012109,5,2.14
REG-0012109,6,11.1
REG-0012109,7,1.39
REG-0012109,8,1.05
REG-0012109,9,0.39
REG-0012109,10,1.69
REG-0012109,11,0.87
REG-0012109,12,91.94
REG-0012109,13,0.55
REG-0012110,1,37.58
REG-0012110,2,11.37
REG-0012110,3,6.45
REG-0012110,14,8.4
REG-0012110,4,11.52
REG-0012110,5,2.04
REG-0012110,6,12.22
REG-0012110,7,1.42
REG-0012110,8,1.05
REG-0012110,9,0.39
REG-0012110,10,1.7
REG-0012110,11,1.16
REG-0012110,12,81.75
REG-0012110,13,0.62
REG-0012111,1,40.45
REG-0012111,2,10.0
REG-0012111,3,5.86
REG-0012111,14,7.57
REG-0012111,4,10.77
REG-0012111,5,2.17
REG-0012111,6,11.22
REG-0012111,7,1.5
REG-0012111,8,1.09
REG-0012111,9,0.44
REG-0012111,10,1.71
REG-0012111,11,0.86
REG-0012111,12,96.38
REG-0012111,13,0.56
REG-0012112,1,40.17
REG-0012112,2,7.32
REG-0012112,3,6.79
REG-0012112,14,8.61
REG-0012112,4,11.56
REG-0012112,5,2.05
REG-0012112,6,12.79
REG-0012112,7,1.33
REG-0012112,8,1.14
REG-0012112,9,0.35
REG-0012112,10,1.8
REG-0012112,11,1.12
REG-0012112,12,82.34
REG-0012112,13,0.42
REG-0012113,1,40.46
REG-0012113,2,10.12
REG-0012113,3,5.47
REG-0012113,14,7.27
REG-0012113,4,10.81
REG-0012113,5,2.2
REG-0012113,6,11.19
REG-0012113,7,1.45
REG-0012113,8,1.1
REG-0012113,9,0.42
REG-0012113,10,1.7
REG-0012113,11,0.87
REG-0012113,12,94.31
REG-0012113,13,0.56
REG-0012114,1,40.77
REG-0012114,2,9.98
REG-0012114,3,5.5
REG-0012114,14,7.37
REG-0012114,4,10.24
REG-0012114,5,2.18
REG-0012114,6,11.67
REG-0012114,7,1.46
REG-0012114,8,1.1
REG-0012114,9,0.42
REG-0012114,10,1.66
REG-0012114,11,0.78
REG-0012114,12,93.82
REG-0012114,13,0.55
REG-0012115,1,39.94
REG-0012115,2,7.02
REG-0012115,3,7.0
REG-0012115,14,8.92
REG-0012115,4,11.65
REG-0012115,5,2.02
REG-0012115,6,12.9
REG-0012115,7,1.37
REG-0012115,8,1.15
REG-0012115,9,0.36
REG-0012115,10,1.85
REG-0012115,11,1.12
REG-0012115,12,80.6
REG-0012115,13,0.44
REG-0012116,1,40.53
REG-0012116,2,10.13
REG-0012116,3,5.87
REG-0012116,14,7.66
REG-0012116,4,10.59
REG-0012116,5,2.15
REG-0012116,6,11.13
REG-0012116,7,1.37
REG-0012116,8,1.06
REG-0012116,9,0.41
REG-0012116,10,1.67
REG-0012116,11,0.86
REG-0012116,12,89.25
REG-0012116,13,0.56
REG-0012117,1,39.36
REG-0012117,2,8.41
REG-0012117,3,6.64
REG-0012117,14,8.55
REG-0012117,4,11.64
REG-0012117,5,2.03
REG-0012117,6,12.52
REG-0012117,7,1.36
REG-0012117,8,1.14
REG-0012117,9,0.38
REG-0012117,10,1.82
REG-0012117,11,1.15
REG-0012117,12,77.33
REG-0012117,13,0.48
REG-0012118,1,40.36
REG-0012118,2,10.31
REG-0012118,3,5.94
REG-0012118,14,7.84
REG-0012118,4,10.13
REG-0012118,5,2.09
REG-0012118,6,12.32
REG-0012118,7,1.37
REG-0012118,8,1.07
REG-0012118,9,0.42
REG-0012118,10,1.64
REG-0012118,11,0.77
REG-0012118,12,95.23
REG-0012118,13,0.56
REG-0012119,1,39.03
REG-0012119,2,8.12
REG-0012119,3,6.92
REG-0012119,14,8.94
REG-0012119,4,11.41
REG-0012119,5,2.03
REG-0012119,6,13.0
REG-0012119,7,1.37
REG-0012119,8,1.09
REG-0012119,9,0.32
REG-0012119,10,1.75
REG-0012119,11,1.12
REG-0012119,12,75.25
REG-0012119,13,0.48
REG-0012120,1,39.88
REG-0012120,2,10.24
REG-0012120,3,5.95
REG-0012120,14,7.92
REG-0012120,4,10.81
REG-0012120,5,2.05
REG-0012120,6,12.17
REG-0012120,7,1.49
REG-0012120,8,1.1
REG-0012120,9,0.43
REG-0012120,10,1.58
REG-0012120,11,0.88
REG-0012120,12,101.46
REG-0012120,13,0.56
REG-0012121,1,40.26
REG-0012121,2,10.22
REG-0012121,3,5.76
REG-0012121,14,7.71
REG-0012121,4,10.46
REG-0012121,5,2.01
REG-0012121,6,12.35
REG-0012121,7,1.43
REG-0012121,8,1.09
REG-0012121,9,0.42
REG-0012121,10,1.62
REG-0012121,11,0.82
REG-0012121,12,95.49
REG-0012121,13,0.56
REG-0012122,1,37.8
REG-0012122,2,9.44
REG-0012122,3,7.64
REG-0012122,14,9.58
REG-0012122,4,11.38
REG-0012122,5,1.86
REG-0012122,6,13.31
REG-0012122,7,1.33
REG-0012122,8,1.06
REG-0012122,9,0.33
REG-0012122,10,1.66
REG-0012122,11,1.16
REG-0012122,12,87.5
REG-0012122,13,0.52
REG-0012123,1,37.42
REG-0012123,2,10.61
REG-0012123,3,7.26
REG-0012123,14,9.15
REG-0012123,4,11.27
REG-0012123,5,1.95
REG-0012123,6,13.05
REG-0012123,7,1.42
REG-0012123,8,1.04
REG-0012123,9,0.36
REG-0012123,10,1.65
REG-0012123,11,1.15
REG-0012123,12,83.86
REG-0012123,13,0.54
REG-0012124,1,38.99
REG-0012124,2,8.22
REG-0012124,3,7.16
REG-0012124,14,9.07
REG-0012124,4,11.44
REG-0012124,5,1.95
REG-0012124,6,13.28
REG-0012124,7,1.3
REG-0012124,8,1.12
REG-0012124,9,0.34
REG-0012124,10,1.79
REG-0012124,11,1.13
REG-0012124,12,78.83
REG-0012124,13,0.48
REG-0012125,1,37.08
REG-0012125,2,11.13
REG-0012125,3,7.17
REG-0012125,14,9.09
REG-0012125,4,11.59
REG-0012125,5,2.01
REG-0012125,6,12.72
REG-0012125,7,1.35
REG-0012125,8,1.0
REG-0012125,9,0.33
REG-0012125,10,1.67
REG-0012125,11,1.23
REG-0012125,12,81.62
REG-0012125,13,0.57
REG-0012126,1,38.88
REG-0012126,2,9.77
REG-0012126,3,7.23
REG-0012126,14,9.19
REG-0012126,4,10.58
REG-0012126,5,2.03
REG-0012126,6,12.96
REG-0012126,7,1.45
REG-0012126,8,1.08
REG-0012126,9,0.32
REG-0012126,10,1.71
REG-0012126,11,0.94
REG-0012126,12,76.83
REG-0012126,13,0.55
REG-0012127,1,38.86
REG-0012127,2,9.31
REG-0012127,3,6.92
REG-0012127,14,9.01
REG-0012127,4,10.88
REG-0012127,5,1.87
REG-0012127,6,12.85
REG-0012127,7,1.33
REG-0012127,8,1.1
REG-0012127,9,0.33
REG-0012127,10,1.69
REG-0012127,11,1.04
REG-0012127,12,75.26
REG-0012127,13,0.52
REG-0012128,1,38.35
REG-0012128,2,9.94
REG-0012128,3,7.12
REG-0012128,14,9.14
REG-0012128,4,10.9
REG-0012128,5,2.02
REG-0012128,6,13.01
REG-0012128,7,1.37
REG-0012128,8,1.03
REG-0012128,9,0.3
REG-0012128,10,1.67
REG-0012128,11,1.06
REG-0012128,12,72.01
REG-0012128,13,0.54
REG-0012129,1,39.28
REG-0012129,2,8.73
REG-0012129,3,7.41
REG-0012129,14,9.34
REG-0012129,4,10.45
REG-0012129,5,1.98
REG-0012129,6,12.86
REG-0012129,7,1.32
REG-0012129,8,1.05
REG-0012129,9,0.3
REG-0012129,10,1.69
REG-0012129,11,0.95
REG-0012129,12,83.45
REG-0012129,13,0.47
REG-0012130,1,40.35
REG-0012130,2,7.3
REG-0012130,3,8.1
REG-0012130,14,9.76
REG-0012130,4,9.71
REG-0012130,5,2.05
REG-0012130,6,13.56
REG-0012130,7,1.36
REG-0012130,8,1.11
REG-0012130,9,0.38
REG-0012130,10,1.73
REG-0012130,11,0.69
REG-0012130,12,75.99
REG-0012130,13,0.47
REG-0012131,1,38.17
REG-0012131,2,9.88
REG-0012131,3,7.46
REG-0012131,14,9.35
REG-0012131,4,10.39
REG-0012131,5,1.98
REG-0012131,6,13.38
REG-0012131,7,1.4
REG-0012131,8,1.02
REG-0012131,9,0.3
REG-0012131,10,1.65
REG-0012131,11,0.92
REG-0012131,12,76.02
REG-0012131,13,0.55
REG-0012132,1,38.23
REG-0012132,2,9.46
REG-0012132,3,7.31
REG-0012132,14,9.25
REG-0012132,4,10.76
REG-0012132,5,1.95
REG-0012132,6,13.23
REG-0012132,7,1.26
REG-0012132,8,1.05
REG-0012132,9,0.34
REG-0012132,10,1.72
REG-0012132,11,1.02
REG-0012132,12,72.82
REG-0012132,13,0.56
REG-0012133,1,38.37
REG-0012133,2,9.34
REG-0012133,3,7.44
REG-0012133,14,9.34
REG-0012133,4,10.45
REG-0012133,5,2.01
REG-0012133,6,13.32
REG-0012133,7,1.35
REG-0012133,8,1.05
REG-0012133,9,0.35
REG-0012133,10,1.71
REG-0012133,11,0.94
REG-0012133,12,72.51
REG-0012133,13,0.55
REG-0012134,1,37.75
REG-0012134,2,9.55
REG-0012134,3,7.36
REG-0012134,14,9.34
REG-0012134,4,11.15
REG-0012134,5,1.99
REG-0012134,6,13.26
REG-0012134,7,1.43
REG-0012134,8,1.05
REG-0012134,9,0.34
REG-0012134,10,1.7
REG-0012134,11,1.11
REG-0012134,12,73.89
REG-0012134,13,0.56
REG-0012135,1,38.27
REG-0012135,2,9.75
REG-0012135,3,6.6
REG-0012135,14,8.61
REG-0012135,4,11.41
REG-0012135,5,2.05
REG-0012135,6,13.39
REG-0012135,7,1.46
REG-0012135,8,1.08
REG-0012135,9,0.34
REG-0012135,10,1.69
REG-0012135,11,1.13
REG-0012135,12,81.56
REG-0012135,13,0.57
REG-0012136,1,37.79
REG-0012136,2,9.52
REG-0012136,3,6.59
REG-0012136,14,8.64
REG-0012136,4,11.93
REG-0012136,5,2.02
REG-0012136,6,12.9
REG-0012136,7,1.46
REG-0012136,8,1.08
REG-0012136,9,0.33
REG-0012136,10,1.72
REG-0012136,11,1.27
REG-0012136,12,79.08
REG-0012136,13,0.56
REG-0012137,1,37.86
REG-0012137,2,9.76
REG-0012137,3,7.1
REG-0012137,14,9.02
REG-0012137,4,11.25
REG-0012137,5,1.92
REG-0012137,6,13.37
REG-0012137,7,1.37
REG-0012137,8,1.04
REG-0012137,9,0.32
REG-0012137,10,1.72
REG-0012137,11,1.14
REG-0012137,12,76.12
REG-0012137,13,0.56
REG-0012138,1,38.35
REG-0012138,2,9.55
REG-0012138,3,7.71
REG-0012138,14,9.57
REG-0012138,4,10.78
REG-0012138,5,1.92
REG-0012138,6,13.25
REG-0012138,7,1.45
REG-0012138,8,1.02
REG-0012138,9,0.29
REG-0012138,10,1.67
REG-0012138,11,0.95
REG-0012138,12,75.53
REG-0012138,13,0.56
REG-0012139,1,37.9
REG-0012139,2,9.58
REG-0012139,3,7.3
REG-0012139,14,9.29
REG-0012139,4,11.34
REG-0012139,5,1.95
REG-0012139,6,13.56
REG-0012139,7,1.43
REG-0012139,8,1.07
REG-0012139,9,0.32
REG-0012139,10,1.67
REG-0012139,11,1.09
REG-0012139,12,76.25
REG-0012139,13,0.51
REG-0012140,1,37.66
REG-0012140,2,10.39
REG-0012140,3,6.71
REG-0012140,14,8.73
REG-0012140,4,11.49
REG-0012140,5,2.01
REG-0012140,6,13.01
REG-0012140,7,1.43
REG-0012140,8,1.04
REG-0012140,9,0.32
REG-0012140,10,1.6
REG-0012140,11,1.18
REG-0012140,12,82.03
REG-0012140,13,0.57
REG-0012141,1,37.53
REG-0012141,2,10.01
REG-0012141,3,7.33
REG-0012141,14,9.18
REG-0012141,4,11.34
REG-0012141,5,1.96
REG-0012141,6,13.16
REG-0012141,7,1.43
REG-0012141,8,1.06
REG-0012141,9,0.35
REG-0012141,10,1.68
REG-0012141,11,1.16
REG-0012141,12,76.1
REG-0012141,13,0.56
REG-0012142,1,38.33
REG-0012142,2,8.88
REG-0012142,3,7.65
REG-0012142,14,9.4
REG-0012142,4,11.23
REG-0012142,5,1.89
REG-0012142,6,13.39
REG-0012142,7,1.23
REG-0012142,8,1.07
REG-0012142,9,0.34
REG-0012142,10,1.73
REG-0012142,11,1.14
REG-0012142,12,78.11
REG-0012142,13,0.49
REG-0012143,1,38.77
REG-0012143,2,7.47
REG-0012143,3,7.99
REG-0012143,14,9.7
REG-0012143,4,11.51
REG-0012143,5,1.93
REG-0012143,6,13.86
REG-0012143,7,1.43
REG-0012143,8,1.11
REG-0012143,9,0.37
REG-0012143,10,1.8
REG-0012143,11,1.08
REG-0012143,12,83.93
REG-0012143,13,0.45
REG-0012144,1,38.32
REG-0012144,2,8.68
REG-0012144,3,7.46
REG-0012144,14,9.38
REG-0012144,4,11.26
REG-0012144,5,1.89
REG-0012144,6,13.53
REG-0012144,7,1.29
REG-0012144,8,1.06
REG-0012144,9,0.35
REG-0012144,10,1.75
REG-0012144,11,1.11
REG-0012144,12,76.19
REG-0012144,13,0.47
REG-0012145,1,38.14
REG-0012145,2,8.79
REG-0012145,3,7.45
REG-0012145,14,9.29
REG-0012145,4,11.52
REG-0012145,5,1.84
REG-0012145,6,13.78
REG-0012145,7,1.37
REG-0012145,8,1.12
REG-0012145,9,0.33
REG-0012145,10,1.72
REG-0012145,11,1.16
REG-0012145,12,79.84
REG-0012145,13,0.46
REG-0012146,1,40.25
REG-0012146,2,9.99
REG-0012146,3,5.17
REG-0012146,14,6.94
REG-0012146,4,10.1
REG-0012146,5,1.82
REG-0012146,6,14.77
REG-0012146,7,1.48
REG-0012146,8,1.09
REG-0012146,9,0.51
REG-0012146,10,1.44
REG-0012146,11,0.74
REG-0012146,12,94.1
REG-0012146,13,0.58
REG-0012147,1,40.78
REG-0012147,2,9.65
REG-0012147,3,5.57
REG-0012147,14,7.5
REG-0012147,4,9.26
REG-0012147,5,1.88
REG-0012147,6,14.44
REG-0012147,7,1.35
REG-0012147,8,1.04
REG-0012147,9,0.43
REG-0012147,10,1.42
REG-0012147,11,0.63
REG-0012147,12,90.17
REG-0012147,13,0.57
REG-0012148,1,40.14
REG-0012148,2,9.26
REG-0012148,3,5.58
REG-0012148,14,7.28
REG-0012148,4,9.82
REG-0012148,5,1.86
REG-0012148,6,14.32
REG-0012148,7,1.3
REG-0012148,8,1.06
REG-0012148,9,0.61
REG-0012148,10,1.52
REG-0012148,11,0.65
REG-0012148,12,84.39
REG-0012148,13,0.54
REG-0012149,1,39.75
REG-0012149,2,9.31
REG-0012149,3,5.78
REG-0012149,14,7.42
REG-0012149,4,10.04
REG-0012149,5,1.79
REG-0012149,6,14.87
REG-0012149,7,1.37
REG-0012149,8,1.12
REG-0012149,9,0.52
REG-0012149,10,1.48
REG-0012149,11,0.65
REG-0012149,12,95.84
REG-0012149,13,0.53
REG-0012150,1,39.66
REG-0012150,2,8.62
REG-0012150,3,6.9
REG-0012150,14,8.51
REG-0012150,4,9.61
REG-0012150,5,1.82
REG-0012150,6,14.47
REG-0012150,7,1.26
REG-0012150,8,1.02
REG-0012150,9,0.53
REG-0012150,10,1.52
REG-0012150,11,0.69
REG-0012150,12,86.19
REG-0012150,13,0.5
REG-0012151,1,38.92
REG-0012151,2,8.94
REG-0012151,3,7.54
REG-0012151,14,9.03
REG-0012151,4,9.82
REG-0012151,5,1.79
REG-0012151,6,14.64
REG-0012151,7,1.3
REG-0012151,8,1.04
REG-0012151,9,0.49
REG-0012151,10,1.52
REG-0012151,11,0.74
REG-0012151,12,85.35
REG-0012151,13,0.53
REG-0012152,1,39.13
REG-0012152,2,8.82
REG-0012152,3,7.78
REG-0012152,14,9.33
REG-0012152,4,9.78
REG-0012152,5,1.76
REG-0012152,6,14.42
REG-0012152,7,1.26
REG-0012152,8,1.06
REG-0012152,9,0.47
REG-0012152,10,1.53
REG-0012152,11,0.72
REG-0012152,12,85.81
REG-0012152,13,0.51
REG-0012153,1,38.65
REG-0012153,2,9.49
REG-0012153,3,7.4
REG-0012153,14,9
REG-0012153,4,10.3
REG-0012153,5,1.8
REG-0012153,6,13.93
REG-0012153,7,1.27
REG-0012153,8,1.03
REG-0012153,9,0.52
REG-0012153,10,1.53
REG-0012153,11,0.78
REG-0012153,12,85.95
REG-0012153,13,0.55
REG-0012154,1,36.56
REG-0012154,2,11.69
REG-0012154,3,7.21
REG-0012154,14,8.66
REG-0012154,4,10.12
REG-0012154,5,1.75
REG-0012154,6,16.25
