SEMANA,Fecha,Turno,TAC,Op. Envasado,Código,Formato,%Proteína,Categoría,Lote,FP,FV,AGREGADO,LINEA,ESTADO ,NUMERO DE VERSION,LEGIBILIDAD,Observaciones ,Accion Inmediata 
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
4,1/25/2025,I,OVASQUEZC,Kempes C,7530777,0.8,35,KAT PC,PE250125A0,1/25/2025,1/20/2026,-,E2,CONFORME ,V1,CONFORME,,
4,1/25/2025,I,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250125B0,1/25/2025,1/20/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
4,1/25/2025,III,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE250125A0,1/25/2025,1/20/2026,-,E2,CONFORME ,V3,CONFORME,,
4,1/25/2025,III,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250126B0,1/25/2025,1/20/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/26/2025,I,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE250126A0,1/26/2025,1/21/2026,-,E2,CONFORME ,V3,CONFORME,,
5,1/26/2025,I,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250126B0,1/26/2025,1/21/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/26/2025,III,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250126A0,1/26/2025,1/21/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/26/2025,III,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250126B0,1/26/2025,1/21/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/27/2025,I,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250127A0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/27/2025,I,OVASQUEZC,Kempes C,7549044,0.8,35,CLA,PE250127B0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/27/2025,I,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE250127C0,1/27/2025,1/22/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/27/2025,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250127A0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/27/2025,II,DAGUIRREG,MIGUEL LEYTON,7549044,0.8,35,CLA,PE250127B0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/27/2025,III,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250127A0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/27/2025,III,DAGUIRREG,MIGUEL LEYTON,7549044,0.8,35,CLA,PE250127B0,1/27/2025,1/22/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/27/2025,III,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE250127C0,1/27/2025,1/22/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/28/2025,I,csivinchav,YURI,7549054,0.8,35,TER,PE250128A0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/28/2025,I,csivinchav,YURI,7549044,0.8,35,CLA,PE250128B0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/28/2025,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250128A0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/28/2025,II,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250128B0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/28/2025,II,DAGUIRREG,MIGUEL LEYTON,7530498,0.8,40,KAT PC,PE250128C0,1/28/2025,1/23/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/28/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250128A0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/28/2025,III,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250128B0,1/28/2025,1/23/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/28/2025,III,OVASQUEZC,Kempes C,7530498,0.8,40,KAT PC,PE250128C0,1/28/2025,1/23/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/29/2025,I,csivinchav,YURI,7549054,0.8,35,TER,PE250129A0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/29/2025,I,csivinchav,YURI,7530432,0.8,35,CLA,PE250129B0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/29/2025,I,csivinchav,YURI,7530497,0.8,35,KAT,PE250129C0,1/29/2025,1/24/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/29/2025,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250129A0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/29/2025,II,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250129B0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/29/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250129C0,1/29/2025,1/24/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/29/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250129A0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/29/2025,III,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250129B0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/29/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250129C0,1/29/2025,1/24/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/29/2025,I,csivinchav,YURI,7549054,0.8,35,TER,PE250129A0,1/29/2025,1/24/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/30/2025,I,csivinchav,YURI,7530432,0.8,35,CLA,PE250130B0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/30/2025,I,csivinchav,YURI,7530497,0.8,35,KAT,PE250130C0,1/30/2025,1/25/2026,-,E2,CONFORME ,V3,CONFORME,,
5,1/30/2025,I,csivinchav,YURI,7549054,0.8,35,TER,PE250130A0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/30/2025,II,DAGUIRREG,MIGUEL LEYTON,7549054,0.8,35,TER,PE250130A0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/30/2025,II,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250130B0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/30/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250130C0,1/30/2025,1/25/2026,-,E2,CONFORME ,V3,CONFORME,,
5,1/30/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250130C0,1/30/2025,1/25/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/30/2025,III,OVASQUEZC,Kempes C,7549054,0.8,35,TER,PE250130A0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V3,CONFORME,,
5,1/30/2025,III,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250130B0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/30/2025,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250130C0,1/30/2025,1/25/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/30/2025,I,csivinchav,YURI,7530496,0.8,35,TER,PE250130A0,1/30/2025,1/25/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/31/2025,I,csivinchav,YURI,7530496,0.8,35,TER,PE250131A0,1/31/2025,1/26/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/31/2025,I,csivinchav,YURI,7530432,0.8,35,CLA,PE250131B0,1/31/2025,1/26/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/31/2025,I,csivinchav,YURI,7530497,0.8,35,KAT,PE250131C0,1/31/2025,1/26/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,1/31/2025,II,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250131A0,1/31/2025,1/26/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/31/2025,II,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250131B0,1/31/2025,1/26/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,1/31/2025,II,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250131C0,1/31/2025,1/26/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,2/01/25,I,csivinchav,YURI,7530496,0.8,35,TER,PE250201A0,2/01/25,1/27/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,2/01/25,I,csivinchav,YURI,7530432,0.8,35,CLA,PE250201B0,2/01/25,1/27/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,2/01/25,I,csivinchav,YURI,7530497,0.8,35,KAT,PE250201C0,2/01/25,1/27/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
5,2/01/25,III,OVASQUEZC,Kempes C,7530496,0.8,35,TER,PE250201A0,2/01/25,1/27/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,2/01/25,III,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250201B0,2/01/25,1/27/2026,EXT,E2,CONFORME ,V4,CONFORME,,
5,2/01/25,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250201C0,2/01/25,1/27/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/02/25,I,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250202A0,2/02/25,1/28/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/02/25,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250202B0,2/02/25,1/28/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/02/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250202C0,2/02/25,1/28/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/02/25,III,OVASQUEZC,Kempes C,7530496,0.8,35,TER,PE250202A0,2/02/25,1/28/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/02/25,III,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250202B0,2/02/25,1/28/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/02/25,III,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250202C0,2/02/25,1/28/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/03/25,I,DAGUIRREG,MIGUEL LEYTON,7530496,0.8,35,TER,PE250203A0,2/03/25,1/29/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/03/25,II,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250203A0,2/03/25,1/29/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/03/25,II,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250203B0,2/03/25,1/29/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/03/25,III,csivinchav,YURI,7530432,0.8,35,CLA,PE250203A0,2/03/25,1/29/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/03/25,III,csivinchav,YURI,7530432,0.8,35,CLA,PE250203B0,2/03/25,1/29/2026,EXT,E2,CONFORME ,V4,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/04/25,I,DAGUIRREG,MIGUEL LEYTON,7530432,0.8,35,CLA,PE250204A0,2/04/25,1/30/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/04/25,I,DAGUIRREG,MIGUEL LEYTON,7530497,0.8,35,KAT,PE250204B0,2/04/25,1/30/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
6,2/04/25,II,OVASQUEZC,Kempes C,7530432,0.8,35,CLA,PE250204A0,2/04/25,1/30/2026,EXT,E2,CONFORME ,V4,CONFORME,,
6,2/04/25,II,OVASQUEZC,Kempes C,7530497,0.8,35,KAT,PE250204B0,2/04/25,1/30/2026,-,E2,CONFORME ,V3,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
 ,,,,,,,,,,, ,,,,-,CONFORME,,
