IdRegistro,NroParticulas,Peso,TiempoHundimiento,PctFlotabilidad,PctHundimiento
REG-0012539,110.0,15.0,94.0,0.24,99.76
REG-0012540,80.0,15.0,70.0,0.18,99.82
REG-0012541,100.0,15.0,86.0,0.3,99.7
REG-0012542,150.0,15.0,120.0,0.42,99.58
REG-0012543,15.0,15.0,34.0,0.05,99.95
REG-0012544,20.0,15.0,40.0,0.06,99.94
REG-0012545,50.0,15.0,62.0,0.15,99.85
REG-0012546,40.0,15.0,98.0,0.14,99.86
REG-0012547,35.0,15.0,120.0,0.09,99.91
REG-0012548,70.0,15.0,68.0,0.2,99.8
REG-0012549,120.0,15.0,120.0,0.31,99.69
REG-0012550,45.0,15.0,54.0,0.14,99.86
REG-0012551,50.0,15.0,92.0,0.16,99.84
REG-0012552,200.0,15.0,120.0,0.52,99.48
REG-0012553,50.0,15.0,54.0,0.17,99.83
REG-0012554,120.0,15.0,120.0,0.41,99.59
REG-0012555,300.0,15.0,120.0,0.7,99.3
REG-0012556,42.0,15.0,45.0,0.15,99.85
REG-0012557,420.0,15.0,120.0,0.9,99.1
REG-0012558,80.0,15.0,80.0,0.21,99.79
REG-0012559,588.0,15.0,120.0,1.47,98.53
REG-0012560,80.0,15.0,80.0,0.23,99.77
REG-0012561,528.0,15.0,120.0,1.3,98.7
REG-0012562,112.0,15.0,120.0,0.3,99.7
REG-0012563,55.0,15.0,120.0,0.15,99.85
REG-0012564,455.0,15.0,120.0,0.99,99.01
REG-0012565,80.0,15.0,88.0,0.22,99.78
REG-0012566,600.0,15.0,120.0,2.0,98.0
REG-0012567,200.0,15.0,75.0,0.5,99.5
REG-0012568,40.0,15.0,40.0,0.11,99.89
REG-0012569,424.0,15.0,120.0,1.0,99.0
REG-0012570,80.0,15.0,88.0,0.26,99.74
REG-0012571,320.0,15.0,120.0,0.86,99.14
REG-0012572,300.0,15.0,120.0,0.74,99.26
REG-0012573,30.0,15.0,60.0,0.1,99.9
REG-0012574,260.0,15.0,120.0,0.82,99.18
REG-0012575,28.0,15.0,70.0,0.1,99.9
REG-0012576,280.0,15.0,120.0,0.69,99.31
REG-0012577,30.0,15.0,65.0,0.1,99.9
REG-0012578,26.0,15.0,70.0,0.08,99.92
REG-0012579,280.0,15.0,120.0,0.72,99.28
REG-0012580,30.0,15.0,65.0,0.1,99.9
REG-0012581,140.0,15.0,88.0,0.35,99.65
REG-0012582,5.0,15.0,32.0,0.01,99.99
REG-0012583,200.0,15.0,120.0,0.78,99.22
REG-0012584,120.0,15.0,71.0,0.3,99.7
REG-0012585,6.0,15.0,65.0,0.02,99.98
REG-0012586,88.0,15.0,70.0,0.24,99.76
REG-0012587,15.0,15.0,64.0,0.04,99.96
REG-0012588,166.0,15.0,120.0,0.38,99.62
REG-0012589,40.0,15.0,42.0,0.11,99.89
REG-0012590,180.0,15.0,120.0,0.48,99.52
REG-0012591,180.0,15.0,120.0,0.5,99.5
REG-0012592,40.0,15.0,70.0,0.12,99.88
REG-0012593,192.0,15.0,120.0,0.44,99.56
REG-0012594,50.0,15.0,74.0,0.14,99.86
REG-0012595,32.0,15.0,54.0,0.08,99.92
REG-0012596,25.0,15.0,52.0,0.06,99.94
REG-0012597,45.0,15.0,94.0,0.11,99.89
REG-0012598,15.0,15.0,48.0,0.06,99.94
REG-0012599,45.0,15.0,32.0,0.15,99.85
REG-0012600,45.0,15.0,89.0,0.14,99.86
REG-0012601,25.0,15.0,52.0,0.07,99.93
REG-0012602,32.0,15.0,66.0,0.07,99.93
REG-0012603,84.0,15.0,120.0,0.19,99.81
REG-0012604,48.0,15.0,98.0,0.13,99.88
REG-0012605,49.0,15.0,76.0,0.12,99.88
REG-0012606,56.0,15.0,98.0,0.15,99.85
REG-0012607,89.0,15.0,120.0,0.3,99.7
REG-0012608,45.0,15.0,66.0,0.11,99.89
REG-0012609,30.0,15.0,53.0,0.11,99.89
REG-0012610,50.0,15.0,48.0,0.13,99.87
REG-0012611,35.0,15.0,53.0,0.13,99.87
REG-0012612,70.0,15.0,48.0,0.2,99.8
REG-0012613,85.0,15.0,80.0,0.23,99.77
REG-0012614,40.0,15.0,62.0,0.14,99.86
REG-0012615,160.0,15.0,120.0,0.44,99.56
REG-0012616,50.0,15.0,80.0,0.13,99.87
REG-0012617,15.0,15.0,49.0,0.04,99.96
REG-0012618,200.0,15.0,120.0,0.59,99.41
REG-0012619,70.0,15.0,95.0,0.18,99.82
REG-0012620,50.0,15.0,82.0,0.17,99.83
REG-0012621,100.0,15.0,120.0,0.29,99.71
REG-0012622,80.0,15.0,74.0,0.19,99.81
REG-0012623,74.0,15.0,80.0,0.2,99.8
REG-0012624,70.0,15.0,70.0,0.2,99.8
REG-0012625,42.0,15.0,74.0,0.14,99.86
REG-0012626,305.0,15.0,120.0,0.81,99.19
REG-0012627,42.0,15.0,120.0,0.11,99.89
REG-0012628,188.0,15.0,120.0,0.54,99.46
REG-0012629,100.0,15.0,70.0,0.23,99.77
REG-0012630,38.0,15.0,75.0,0.12,99.88
REG-0012631,110.0,15.0,80.0,0.29,99.71
REG-0012632,134.0,15.0,120.0,0.42,99.58
REG-0012633,42.0,15.0,80.0,0.1,99.9
REG-0012634,155.0,15.0,120.0,0.49,99.51
REG-0012635,50.0,15.0,78.0,0.12,99.88
REG-0012636,70.0,15.0,92.0,0.21,99.79
REG-0012637,200.0,15.0,120.0,0.47,99.53
REG-0012638,200.0,15.0,120.0,0.48,99.52
REG-0012639,30.0,15.0,45.0,0.11,99.89
REG-0012640,50.0,15.0,78.0,0.18,99.82
REG-0012641,48.0,15.0,76.0,0.18,99.82
REG-0012642,54.0,15.0,48.0,0.19,99.81
REG-0012643,85.0,15.0,120.0,0.31,99.69
REG-0012644,59.0,15.0,69.0,0.16,99.84
REG-0012645,150.0,15.0,120.0,0.39,99.61
REG-0012646,72.0,15.0,96.0,0.19,99.81
REG-0012647,56.0,15.0,38.0,0.19,99.81
REG-0012648,64.0,15.0,120.0,0.16,99.84
REG-0012649,110.0,15.0,120.0,0.28,99.72
REG-0012650,20.0,15.0,40.0,0.07,99.93
REG-0012651,210.0,15.0,120.0,0.54,99.46
REG-0012652,70.0,15.0,72.0,0.17,99.83
REG-0012653,120.0,15.0,120.0,0.39,99.61
REG-0012654,20.0,15.0,65.0,0.06,99.94
REG-0012655,190.0,15.0,120.0,0.63,99.37
REG-0012656,40.0,15.0,65.0,0.13,99.87
REG-0012657,39.0,15.0,40.0,0.12,99.88
REG-0012658,30.0,15.0,70.0,0.08,99.92
REG-0012659,280.0,15.0,120.0,0.83,99.17
REG-0012660,10.0,15.0,45.0,0.03,99.97
REG-0012661,220.0,15.0,98.0,0.75,99.25
REG-0012662,130.0,15.0,75.0,0.31,99.69
REG-0012663,150.0,15.0,88.0,0.44,99.56
REG-0012664,80.0,15.0,70.0,0.21,99.79
REG-0012665,180.0,15.0,120.0,0.41,99.59
REG-0012666,155.0,15.0,120.0,0.44,99.56
REG-0012667,200.0,15.0,120.0,0.5,99.5
REG-0012668,45.0,15.0,48.0,0.12,99.88
REG-0012669,178.0,15.0,120.0,0.52,99.48
REG-0012670,198.0,15.0,98.0,0.68,99.32
REG-0012671,150.0,15.0,120.0,0.44,99.56
REG-0012672,220.0,15.0,120.0,0.65,99.35
REG-0012673,100.0,15.0,120.0,0.29,99.71
REG-0012674,50.0,15.0,72.0,0.18,99.82
REG-0012675,54.0,15.0,81.0,0.19,99.81
REG-0012676,60.0,15.0,40.0,0.2,99.8
REG-0012677,90.0,15.0,76.0,0.29,99.71
REG-0012678,200.0,15.0,120.0,0.62,99.38
REG-0012679,150.0,15.0,110.0,0.52,99.48
REG-0012680,250.0,15.0,120.0,0.78,99.22
REG-0012681,140.0,15.0,78.0,0.4,99.6
REG-0012682,80.0,15.0,64.0,0.26,99.74
REG-0012683,170.0,15.0,120.0,0.68,99.32
REG-0012684,25.0,15.0,56.0,0.08,99.92
REG-0012685,35.0,15.0,65.0,0.11,99.89
REG-0012686,80.0,15.0,90.0,0.26,99.74
REG-0012687,20.0,15.0,40.0,0.06,99.94
REG-0012688,220.0,15.0,90.0,0.61,99.39
REG-0012689,20.0,15.0,40.0,0.06,99.94
REG-0012690,30.0,15.0,42.0,0.09,99.91
REG-0012691,25.0,15.0,41.0,0.07,99.93
REG-0012692,200.0,15.0,120.0,0.57,99.43
REG-0012693,30.0,15.0,42.0,0.08,99.92
REG-0012694,35.0,15.0,41.0,0.1,99.9
REG-0012695,220.0,15.0,120.0,0.61,99.39
REG-0012696,80.0,15.0,42.0,0.23,99.77
REG-0012697,30.0,15.0,41.0,0.09,99.91
REG-0012698,320.0,15.0,120.0,0.82,99.18
REG-0012699,130.0,15.0,90.0,0.42,99.58
REG-0012700,80.0,15.0,85.0,0.26,99.74
REG-0012701,16.0,15.0,40.0,0.05,99.95
REG-0012702,280.0,15.0,120.0,0.72,99.28
REG-0012703,180.0,15.0,120.0,0.49,99.51
REG-0012704,40.0,15.0,38.0,0.11,99.89
REG-0012705,100.0,15.0,88.0,0.27,99.73
REG-0012706,120.0,15.0,120.0,0.27,99.73
REG-0012707,88.0,15.0,87.0,0.22,1.0
REG-0012708,164.0,15.0,120.0,0.47,99.53
REG-0012709,120.0,15.0,88.0,0.34,99.66
REG-0012710,200.0,15.0,120.0,0.45,99.55
REG-0012711,178.0,15.0,120.0,0.55,99.45
REG-0012712,180.0,15.0,88.0,0.41,99.59
REG-0012713,88.0,15.0,70.0,0.23,99.77
REG-0012714,88.0,15.0,74.0,0.26,99.74
REG-0012715,90.0,15.0,65.0,0.3,99.7
REG-0012716,145.0,15.0,80.0,0.39,99.61
REG-0012717,55.0,15.0,45.0,0.15,99.85
REG-0012718,180.0,15.0,120.0,0.44,99.56
REG-0012719,20.0,15.0,40.0,0.05,99.95
REG-0012720,35.0,15.0,45.0,0.11,99.89
REG-0012721,200.0,15.0,89.0,0.53,99.47
REG-0012722,130.0,15.0,90.0,0.32,99.68
REG-0012723,20.0,15.0,40.0,0.06,99.94
REG-0012724,280.0,15.0,120.0,0.75,99.25
REG-0012725,130.0,15.0,95.0,0.43,99.57
REG-0012726,60.0,15.0,95.0,0.17,99.83
REG-0012727,25.0,15.0,40.0,0.07,99.93
REG-0012728,230.0,15.0,120.0,0.5,99.5
REG-0012729,50.0,15.0,70.0,0.15,99.85
REG-0012730,30.0,15.0,50.0,0.09,99.91
REG-0012731,130.0,15.0,120.0,0.32,99.68
REG-0012732,100.0,15.0,96.0,0.29,99.71
REG-0012733,75.0,15.0,96.0,0.22,99.78
REG-0012734,40.0,15.0,40.0,0.1,99.9
REG-0012735,185.0,15.0,120.0,0.44,99.56
REG-0012736,110.0,15.0,90.0,0.35,99.65
REG-0012737,20.0,15.0,39.0,0.05,99.95
REG-0012738,230.0,15.0,120.0,0.59,99.41
REG-0012739,80.0,15.0,84.0,0.2,99.8
REG-0012740,88.0,15.0,78.0,0.22,99.78
REG-0012741,90.0,15.0,120.0,0.19,99.81
REG-0012742,45.0,15.0,78.0,0.14,99.86
REG-0012743,68.0,15.0,60.0,0.19,99.81
REG-0012744,62.0,15.0,76.0,0.21,99.79
REG-0012745,90.0,15.0,78.0,0.2,99.8
REG-0012746,98.0,15.0,94.0,0.26,99.74
REG-0012747,50.0,15.0,54.0,0.18,99.82
REG-0012748,44.0,15.0,86.0,0.15,99.85
REG-0012749,56.0,15.0,72.0,0.19,99.81
REG-0012750,140.0,15.0,98.0,0.49,99.51
REG-0012751,128.0,15.0,120.0,0.26,99.74
REG-0012752,110.0,15.0,120.0,0.38,99.62
REG-0012753,120.0,15.0,120.0,0.27,99.73
REG-0012754,62.0,15.0,96.0,0.17,99.83
REG-0012755,100.0,15.0,94.0,0.29,99.71
REG-0012756,150.0,15.0,120.0,0.47,99.53
REG-0012757,45.0,15.0,74.0,0.08,99.92
REG-0012758,38.0,15.0,74.0,0.12,99.88
REG-0012759,150.0,15.0,120.0,0.41,99.59
REG-0012760,140.0,15.0,120.0,0.32,99.68
REG-0012761,45.0,15.0,54.0,0.11,99.89
REG-0012762,178.0,15.0,120.0,0.42,99.58
REG-0012763,50.0,15.0,78.0,0.1,99.9
REG-0012764,32.0,15.0,80.0,0.09,99.91
REG-0012765,158.0,15.0,120.0,0.42,99.58
REG-0012766,100.0,15.0,65.0,0.26,99.74
REG-0012767,45.0,15.0,60.0,0.13,99.87
REG-0012768,188.0,15.0,120.0,0.58,99.42
REG-0012769,150.0,15.0,120.0,0.39,99.61
REG-0012770,80.0,15.0,48.0,0.22,99.78
REG-0012771,200.0,15.0,120.0,0.61,99.39
REG-0012772,1.0,15.0,12.0,0.0,100.0
REG-0012773,150.0,15.0,22.0,0.39,99.61
REG-0012774,150.0,15.0,120.0,0.4,99.6
REG-0012775,45.0,15.0,28.0,0.16,99.84
REG-0012776,225.0,15.0,120.0,0.53,99.47
REG-0012777,450.0,15.0,120.0,1.5,98.5
REG-0012778,80.0,15.0,76.0,0.2,99.8
REG-0012779,100.0,15.0,120.0,0.25,99.75
REG-0012780,120.0,15.0,96.0,0.29,99.71
REG-0012781,45.0,15.0,88.0,0.13,99.87
REG-0012782,45.0,15.0,120.0,0.15,99.85
REG-0012783,15.0,15.0,34.0,0.04,99.96
REG-0012784,72.0,15.0,96.0,0.24,99.76
REG-0012785,85.0,15.0,94.0,0.25,99.75
REG-0012786,60.0,15.0,35.0,0.15,99.85
REG-0012787,30.0,15.0,72.0,0.07,99.93
REG-0012788,600.0,15.0,120.0,1.42,98.58
REG-0012789,120.0,15.0,120.0,0.32,99.68
REG-0012790,200.0,15.0,120.0,0.49,99.51
REG-0012791,120.0,15.0,120.0,0.33,99.67
REG-0012792,100.0,15.0,110.0,0.26,99.74
REG-0012793,80.0,15.0,66.0,0.23,99.77
REG-0012794,180.0,15.0,120.0,0.47,99.53
REG-0012795,55.0,15.0,55.0,0.21,99.79
REG-0012796,42.0,15.0,78.0,0.15,99.85
REG-0012797,32.0,15.0,32.0,0.1,99.9
REG-0012798,80.0,15.0,80.0,0.32,99.68
REG-0012799,150.0,15.0,80.0,0.34,99.66
REG-0012800,15.0,15.0,25.0,0.04,99.96
REG-0012801,0.0,15.0,9.0,0.0,100.0
REG-0012802,10.0,15.0,15.0,0.03,99.97
REG-0012803,10.0,15.0,32.0,0.03,99.97
REG-0012804,15.0,15.0,32.0,0.05,99.95
REG-0012805,10.0,15.0,24.0,0.03,99.97
REG-0012806,12.0,15.0,18.0,0.04,99.96
REG-0012807,40.0,15.0,25.0,0.11,99.89
REG-0012808,10.0,15.0,12.0,0.03,99.97
REG-0012809,12.0,15.0,15.0,0.03,99.97
REG-0012810,20.0,15.0,18.0,0.06,99.94
REG-0012811,26.0,15.0,30.0,0.07,99.93
REG-0012812,16.0,15.0,25.0,0.06,99.94
REG-0012813,35.0,15.0,40.0,0.09,99.91
REG-0012814,22.0,15.0,30.0,0.07,99.93
REG-0012815,18.0,15.0,32.0,0.04,99.96
REG-0012816,13.0,15.0,30.0,0.04,99.96
REG-0012817,40.0,15.0,45.0,0.11,99.89
REG-0012818,35.0,15.0,50.0,0.1,99.9
REG-0012819,48.0,15.0,48.0,0.14,99.86
REG-0012820,50.0,15.0,68.0,0.18,99.82
REG-0012821,50.0,15.0,45.0,0.14,99.86
REG-0012822,100.0,15.0,88.0,0.4,99.6
REG-0012823,70.0,15.0,74.0,0.25,99.75
REG-0012824,75.0,15.0,64.0,0.2,99.8
REG-0012825,70.0,15.0,60.0,0.22,99.78
REG-0012826,100.0,15.0,80.0,0.28,99.72
REG-0012827,100.0,15.0,88.0,0.36,99.64
REG-0012828,10.0,15.0,98.0,0.03,99.97
REG-0012829,15.0,15.0,76.0,0.05,99.95
REG-0012830,10.0,15.0,72.0,0.03,99.97
REG-0012831,15.0,15.0,62.0,0.05,99.95
REG-0012832,50.0,15.0,110.0,0.16,99.84
REG-0012833,45.0,15.0,94.0,0.16,99.84
REG-0012834,68.0,15.0,118.0,0.25,99.75
REG-0012835,72.0,15.0,110.0,0.23,99.77
REG-0012836,20.0,15.0,69.0,0.06,99.94
REG-0012837,72.0,15.0,90.0,0.25,99.75
REG-0012838,25.0,15.0,85.0,0.08,99.92
REG-0012839,22.0,15.0,60.0,0.06,99.94
REG-0012840,40.0,15.0,72.0,0.14,99.86
REG-0012841,18.0,15.0,65.0,0.06,99.94
REG-0012842,30.0,15.0,70.0,0.09,99.91
REG-0012843,20.0,15.0,60.0,0.05,99.95
REG-0012844,20.0,15.0,50.0,0.05,99.95
REG-0012845,40.0,15.0,82.0,0.13,99.87
REG-0012846,45.0,15.0,32.0,0.11,99.89
REG-0012847,35.0,15.0,45.0,0.1,99.9
REG-0012848,20.0,15.0,35.0,0.06,99.94
REG-0012849,55.0,15.0,50.0,0.2,99.8
REG-0012850,35.0,15.0,50.0,0.09,99.91
REG-0012851,88.0,15.0,88.0,0.32,99.68
REG-0012852,45.0,15.0,55.0,0.13,99.87
REG-0012853,68.0,15.0,75.0,0.23,99.77
REG-0012854,74.0,15.0,50.0,0.2,99.8
REG-0012855,80.0,15.0,68.0,0.29,99.71
REG-0012856,45.0,15.0,72.0,0.15,99.85
REG-0012857,32.0,15.0,48.0,0.1,99.9
REG-0012858,28.0,15.0,82.0,0.08,99.92
REG-0012859,20.0,15.0,56.0,0.06,99.94
REG-0012860,25.0,15.0,66.0,0.09,99.91
REG-0012861,15.0,15.0,42.0,0.05,99.95
REG-0012862,35.0,15.0,66.0,0.11,99.89
REG-0012863,72.0,15.0,120.0,0.23,99.77
REG-0012864,32.0,15.0,70.0,0.08,99.92
REG-0012865,70.0,15.0,120.0,0.19,99.81
REG-0012866,15.0,15.0,50.0,0.04,99.96
REG-0012867,32.0,15.0,70.0,0.09,99.91
REG-0012868,40.0,15.0,80.0,0.11,99.89
REG-0012869,48.0,15.0,92.0,0.13,99.87
REG-0012870,20.0,15.0,45.0,0.06,99.94
REG-0012871,110.0,15.0,120.0,0.31,99.69
REG-0012872,15.0,15.0,50.0,0.04,99.96
REG-0012873,80.0,15.0,96.0,0.21,99.79
REG-0012874,60.0,15.0,78.0,0.18,99.82
REG-0012875,70.0,15.0,80.0,0.2,99.8
REG-0012876,88.0,15.0,77.0,0.3,99.7
REG-0012877,70.0,15.0,80.0,0.2,99.8
REG-0012878,89.0,15.0,70.0,0.26,99.74
REG-0012879,100.0,15.0,90.0,0.27,99.73
REG-0012880,80.0,15.0,80.0,0.21,99.79
REG-0012881,70.0,15.0,77.0,0.2,99.8
REG-0012882,88.0,15.0,74.0,0.25,99.75
REG-0012883,70.0,15.0,88.0,0.21,99.79
REG-0012884,25.0,15.0,44.0,0.08,99.92
REG-0012885,30.0,15.0,32.0,0.09,99.91
REG-0012886,10.0,15.0,48.0,0.03,99.97
REG-0012887,70.0,15.0,120.0,0.28,99.72
REG-0012888,20.0,15.0,40.0,0.05,99.95
REG-0012889,25.0,15.0,56.0,0.11,99.89
REG-0012890,10.0,15.0,28.0,0.03,99.97
REG-0012891,32.0,15.0,40.0,0.11,99.89
REG-0012892,70.0,15.0,78.0,0.26,99.74
REG-0012893,45.0,15.0,80.0,0.13,99.87
REG-0012894,10.0,15.0,16.0,0.03,99.97
REG-0012895,20.0,15.0,25.0,0.06,99.94
REG-0012896,45.0,15.0,60.0,0.13,99.87
REG-0012897,62.0,15.0,72.0,0.18,99.82
REG-0012898,50.0,15.0,80.0,0.12,99.88
REG-0012899,85.0,15.0,120.0,0.25,99.75
REG-0012900,25.0,15.0,50.0,0.08,99.92
REG-0012901,85.0,15.0,120.0,0.25,99.75
REG-0012902,40.0,15.0,60.0,0.12,99.88
REG-0012903,85.0,15.0,120.0,0.24,99.76
REG-0012904,70.0,15.0,80.0,0.19,99.81
REG-0012905,85.0,15.0,75.0,0.21,99.79
REG-0012906,45.0,15.0,70.0,0.13,99.87
REG-0012907,100.0,15.0,80.0,0.31,99.69
REG-0012908,70.0,15.0,70.0,0.21,99.79
REG-0012909,88.0,15.0,75.0,0.34,99.66
REG-0012910,70.0,15.0,70.0,0.28,99.72
REG-0012911,150.0,15.0,88.0,0.39,99.61
REG-0012912,80.0,15.0,74.0,0.22,99.78
REG-0012913,100.0,15.0,75.0,0.27,99.73
REG-0012914,150.0,15.0,88.0,0.44,99.56
REG-0012915,40.0,15.0,75.0,0.11,99.89
REG-0012916,70.0,15.0,73.0,0.21,99.79
REG-0012917,180.0,15.0,50.0,0.47,99.53
REG-0012918,50.0,15.0,78.0,0.16,99.84
REG-0012919,68.0,15.0,64.0,0.19,99.81
REG-0012920,35.0,15.0,36.0,0.14,99.86
REG-0012921,45.0,15.0,41.0,0.14,99.86
REG-0012922,28.0,15.0,32.0,0.07,99.93
REG-0012923,70.0,15.0,75.0,0.23,99.77
REG-0012924,45.0,15.0,48.0,0.11,99.89
REG-0012925,70.0,15.0,120.0,0.21,99.79
REG-0012926,140.0,15.0,120.0,0.44,99.56
REG-0012927,45.0,15.0,70.0,0.12,99.88
REG-0012928,100.0,15.0,74.0,0.25,99.75
REG-0012929,120.0,15.0,70.0,0.34,99.66
REG-0012930,70.0,15.0,68.0,0.25,99.75
REG-0012931,77.0,15.0,74.0,0.27,99.73
REG-0012932,78.0,15.0,74.0,0.28,99.72
REG-0012933,88.0,15.0,70.0,0.31,99.69
REG-0012934,70.0,15.0,65.0,0.25,99.75
REG-0012935,88.0,15.0,78.0,0.35,99.65
REG-0012936,78.0,15.0,75.0,0.27,99.73
REG-0012937,70.0,15.0,78.0,0.2,99.8
REG-0012938,88.0,15.0,88.0,0.23,99.77
REG-0012939,78.0,15.0,78.0,0.28,99.72
REG-0012940,98.0,15.0,94.0,0.34,99.66
REG-0012941,88.0,15.0,78.0,0.22,99.78
REG-0012942,10.0,15.0,30.0,0.03,99.97
REG-0012943,15.0,15.0,35.0,0.05,99.95
REG-0012944,12.0,15.0,32.0,0.04,99.96
REG-0012945,16.0,15.0,40.0,0.05,99.95
REG-0012946,40.0,15.0,65.0,0.13,99.87
REG-0012947,45.0,15.0,70.0,0.14,99.86
REG-0012948,22.0,15.0,36.0,0.08,99.92
REG-0012949,15.0,15.0,35.0,0.05,99.95
REG-0012950,45.0,15.0,70.0,0.16,99.84
REG-0012951,12.0,15.0,36.0,0.03,99.97
REG-0012952,55.0,15.0,70.0,0.18,99.82
REG-0012953,20.0,15.0,39.0,0.05,99.95
REG-0012954,45.0,15.0,82.0,0.13,99.87
REG-0012955,3.0,15.0,14.0,0.01,99.99
REG-0012956,20.0,15.0,68.0,0.07,99.93
REG-0012957,15.0,15.0,30.0,0.05,99.95
REG-0012958,25.0,15.0,71.0,0.09,99.91
REG-0012959,40.0,15.0,79.0,0.12,99.88
REG-0012960,50.0,15.0,84.0,0.15,99.85
REG-0012961,78.0,15.0,120.0,0.21,99.79
REG-0012962,70.0,15.0,66.0,0.16,99.84
REG-0012963,45.0,15.0,59.0,0.14,99.86
REG-0012964,60.0,15.0,84.0,0.15,99.85
REG-0012965,100.0,15.0,110.0,0.31,99.69
REG-0012966,80.0,15.0,100.0,0.24,99.76
REG-0012967,50.0,15.0,72.0,0.18,99.82
REG-0012968,30.0,15.0,45.0,0.09,99.91
REG-0012969,10.0,15.0,35.0,0.04,99.96
REG-0012970,15.0,15.0,40.0,0.04,99.96
REG-0012971,15.0,15.0,35.0,0.05,99.95
REG-0012972,15.0,15.0,40.0,0.04,99.96
REG-0012973,25.0,15.0,60.0,0.09,99.91
REG-0012974,55.0,15.0,90.0,0.18,99.82
REG-0012975,55.0,15.0,100.0,0.18,99.82
REG-0012976,35.0,15.0,55.0,0.09,99.91
REG-0012977,85.0,15.0,120.0,0.35,99.65
REG-0012978,10.0,15.0,25.0,0.03,99.97
REG-0012979,45.0,15.0,62.0,0.15,99.85
REG-0012980,10.0,15.0,30.0,0.03,99.97
REG-0012981,28.0,15.0,45.0,0.06,99.94
REG-0012982,60.0,15.0,94.0,0.19,99.81
REG-0012983,68.0,15.0,81.0,0.21,99.79
REG-0012984,120.0,15.0,120.0,0.29,99.71
REG-0012985,120.0,15.0,120.0,0.39,99.61
REG-0012986,84.0,15.0,99.0,0.21,99.79
REG-0012987,120.0,15.0,120.0,0.35,99.65
REG-0012988,140.0,15.0,120.0,0.51,99.49
REG-0012989,20.0,15.0,40.0,0.05,99.95
REG-0012990,18.0,15.0,35.0,0.06,99.94
REG-0012991,25.0,15.0,40.0,0.07,99.93
REG-0012992,25.0,15.0,39.0,0.08,99.92
REG-0012993,20.0,15.0,50.0,0.05,99.95
REG-0012994,25.0,15.0,55.0,0.07,99.93
REG-0012995,45.0,15.0,45.0,0.13,99.87
REG-0012996,75.0,15.0,65.0,0.23,99.77
REG-0012997,40.0,15.0,50.0,0.13,99.87
REG-0012998,55.0,15.0,65.0,0.17,99.83
REG-0012999,74.0,15.0,50.0,0.22,99.78
REG-0013000,98.0,15.0,78.0,0.3,99.7
REG-0013001,30.0,15.0,25.0,0.09,99.91
REG-0013002,88.0,15.0,98.0,0.3,99.7
REG-0013003,70.0,15.0,65.0,0.21,99.79
REG-0013004,99.0,15.0,94.0,0.3,99.7
REG-0013005,60.0,15.0,78.0,0.19,99.81
REG-0013006,160.0,15.0,120.0,0.43,99.57
REG-0013007,48.0,15.0,54.0,0.13,99.87
REG-0013008,80.0,15.0,62.0,0.21,99.79
REG-0013009,15.0,15.0,54.0,0.05,99.95
REG-0013010,120.0,15.0,120.0,0.44,99.56
REG-0013011,70.0,15.0,98.0,0.17,99.83
REG-0013012,112.0,15.0,120.0,0.34,99.66
REG-0013013,50.0,15.0,38.0,0.16,99.84
REG-0013014,80.0,15.0,72.0,0.25,99.75
REG-0013015,6.0,15.0,25.0,0.02,99.98
REG-0013016,17.0,15.0,30.0,0.05,99.95
REG-0013017,28.0,15.0,40.0,0.08,99.92
REG-0013018,15.0,15.0,35.0,0.04,99.96
REG-0013019,35.0,15.0,62.0,0.11,99.89
REG-0013020,20.0,15.0,41.0,0.07,99.93
REG-0013021,60.0,15.0,72.0,0.19,99.81
REG-0013022,45.0,15.0,45.0,0.15,99.85
REG-0013023,50.0,15.0,65.0,0.16,99.84
REG-0013024,41.0,15.0,71.0,0.13,99.87
REG-0013025,53.0,15.0,75.0,0.18,99.82
REG-0013026,35.0,15.0,70.0,0.1,99.9
REG-0013027,43.0,15.0,85.0,0.15,99.85
REG-0013028,42.0,15.0,81.0,0.11,99.89
REG-0013029,51.0,15.0,88.0,0.18,99.82
REG-0013030,38.0,15.0,78.0,0.09,99.91
REG-0013031,40.0,15.0,85.0,0.15,99.85
REG-0013032,49.0,15.0,80.0,0.13,99.87
REG-0013033,53.0,15.0,82.0,0.18,99.82
REG-0013034,30.0,15.0,32.0,0.11,99.89
REG-0013035,25.0,15.0,24.0,0.08,99.92
REG-0013036,45.0,15.0,84.0,0.13,99.88
REG-0013037,150.0,15.0,120.0,0.4,99.6
REG-0013038,80.0,15.0,120.0,0.28,99.72
REG-0013039,38.0,15.0,54.0,0.11,99.89
REG-0013040,40.0,15.0,82.0,0.14,99.86
REG-0013041,64.0,15.0,110.0,0.18,99.82
REG-0013042,15.0,15.0,25.0,0.05,99.95
REG-0013043,10.0,15.0,22.0,0.03,99.97
REG-0013044,8.0,15.0,16.0,0.02,99.98
REG-0013045,25.0,15.0,40.0,0.08,99.92
REG-0013046,35.0,15.0,45.0,0.09,99.91
REG-0013047,48.0,15.0,72.0,0.16,99.84
REG-0013048,25.0,15.0,50.0,0.07,99.93
REG-0013049,60.0,15.0,85.0,0.19,99.81
REG-0013050,88.0,15.0,88.0,0.27,99.73
REG-0013051,75.0,15.0,80.0,0.24,99.76
REG-0013052,45.0,15.0,70.0,0.11,99.89
REG-0013053,50.0,15.0,65.0,0.13,99.87
REG-0013054,65.0,15.0,75.0,0.22,99.78
