IdRegistro,IdMotivo_Causa,IdDecision,ObservacionPulmon
REG-0015541,113.0,,Flotabilidad 0.19  / Densidad 1.27  /  Particulas por gramo 2438
REG-0015542,113.0,,Flotabilidad 0.11 / Densidad 1.26
REG-0015543,113.0,,Flotabilidad  0.25 / Densidad 1.28  /  Particulas por gramo 1944
REG-0015544,113.0,,Flotabilidad 0.17  / Densidad 1.27 / Producto caliente / Humedad alta 11.46
REG-0015545,,,
REG-0015546,,,
REG-0015547,,,
REG-0015548,,,
REG-0015549,,,
REG-0015550,,,
REG-0015551,,,
REG-0015552,,,
REG-0015553,,,
REG-0015554,113.0,,Flotabilida 0.07 / Densidad 1.29 /  Particulas por gramo 1905
REG-0015555,113.0,,Flotabilida 0.15 / Densidad 1.28 /  Particulas por gramo 2176 / Proteina alta 40.16
REG-0015556,,,
REG-0015557,,,
REG-0015558,113.0,,Flotabilida 0.16 / Densidad 1.29 /  Particulas por gramo 2077 / Proteina alta 40.31
REG-0015559,,,
REG-0015560,,,
REG-0015561,,,
REG-0015562,,,
REG-0015563,,,
REG-0015564,,,
REG-0015565,,,
REG-0015566,,,
REG-0015567,,,
REG-0015568,,,
REG-0015569,,,
REG-0015570,,,
REG-0015571,113.0,,Flotabilidad 0.27/  Particulas por gramo 2321
REG-0015572,113.0,,Flotabilidad 0.20 /  Particulas por gramo 2154
REG-0015573,113.0,,Flotabilidad 0.18 / Densidad /  Particulas por gramo 2000
REG-0015574,,,
REG-0015575,,,
REG-0015576,,,
REG-0015577,,,
REG-0015578,,,
REG-0015579,,,
REG-0015580,,,
REG-0015581,,,
REG-0015582,,,
REG-0015583,,,
REG-0015584,,,
REG-0015585,,,
REG-0015586,113.0,,Flotabilidad 0.26 / Densidad 1.28 /  Particulas por gramo 2077
REG-0015587,113.0,,Flotabilidad 0.23  / Densidad 1.23 /  Particulas por gramo 2000
REG-0015588,113.0,,Flotabilidad 0.30 / Densidad 1.28 /  Particulas por gramo 1952
REG-0015589,,,
REG-0015590,,,
REG-0015591,,,
REG-0015592,,,
REG-0015593,,,
REG-0015594,,,
REG-0015595,,,
REG-0015596,,,
REG-0015597,113.0,,Flotabilidad 0.10 / Densidad 1.28 /  Particulas por gramo 1941
REG-0015598,113.0,,Flotabilidad 0.16 / Densidad 1.29 /  Particulas por gramo 2462
REG-0015599,113.0,,Flotabilidad 0.19 / Densidad 1.26 /  Particulas por gramo 1800
REG-0015600,,,
REG-0015601,,,
REG-0015602,,,
REG-0015603,,,
REG-0015604,,,
REG-0015605,,,
REG-0015606,113.0,,Flotabilidad 0.5 /  Particulas por gramo 2000
REG-0015607,,,
REG-0015608,,,
REG-0015609,,,
REG-0015610,,,
REG-0015611,,,
REG-0015612,113.0,,Flotabilidad 0.3 /  Particulas por gramo 2200
REG-0015613,113.0,,Flotabilidad 0.22 / Densidad 1.29 /  Particulas por gramo 1840
REG-0015614,,,
REG-0015615,,,
REG-0015616,,,
REG-0015617,,,
REG-0015618,,,
REG-0015619,,,
REG-0015620,,,
REG-0015621,,,
REG-0015622,,,
REG-0015623,,,
REG-0015624,,,
REG-0015625,113.0,,Flotabilidad 0.41 /  Particulas por gramo 2105
REG-0015626,,,
REG-0015627,113.0,,Flotabilidad 0.05 / Densidad 1.26/  Particulas por gramo 2077
REG-0015628,113.0,,Flotabilidad 0.22 / Densidad 1.26 /  Particulas por gramo 1833
REG-0015629,113.0,,Flotabilidad 0.14 / Densidad 1.28 /  Particulas por gramo 1474
REG-0015630,113.0,1.0,Flotabilidad 0.51 / Densidad 1.26 /  Particulas por gramo 1654 / Apariencia ( pellets secos )
REG-0015631,,,
REG-0015632,,,
REG-0015633,,,
REG-0015634,,,
REG-0015635,,,
REG-0015636,,,
REG-0015637,,,
REG-0015638,,,
REG-0015639,,,
REG-0015640,,,
REG-0015641,,,
REG-0015642,,,
REG-0015643,,,
REG-0015644,,,
REG-0015645,,,
REG-0015646,,,
REG-0015647,,,
REG-0015648,,,
REG-0015649,113.0,,Flotabilidad 0.27 / Densidad 1.28/  Particulas por gramo 2407
REG-0015650,113.0,,Flotabilidad 0.29 / Densidad 1.26/  Particulas por gramo 2222
REG-0015651,113.0,,Flotabilidad 0.35 / Densidad 1.26
REG-0015652,,,
REG-0015653,,,
REG-0015654,,,
REG-0015655,,,
REG-0015656,,,
REG-0015657,,,
REG-0015658,,,
REG-0015659,,,
REG-0015660,,,
REG-0015661,,1.0,Flotabilidad 0.45 / Densidad 1.28 / Producto caliente 40.3�
REG-0015662,,1.0,Flotabilidad  0.06 / Densidad 1.26 /  Particulas por gramo  / / Apariencia ( pellets secos )   / Producto caliente  39.3�
REG-0015663,113.0,,Flotabilidad 0.16 / Densidad 1.28 /  Particulas por gramo 1889
REG-0015664,113.0,,Flotabilidad 0.10 / Densidad 1.26
REG-0015665,113.0,,Flotabilidad 0.67 / Densidad 1.26 /  Particulas por gramo 2500
REG-0015666,,,
REG-0015667,,,
REG-0015668,,,
REG-0015669,,,
REG-0015670,113.0,,Flotabilidad 0.03 / Particulas por gramo 2067
REG-0015671,,,
REG-0015672,,,
REG-0015673,,,
REG-0015674,,,
REG-0015675,,,
REG-0015676,113.0,,Flotabilidad 0.18 / Particulas por gramo 1897
REG-0015677,,,
REG-0015678,,,
REG-0015679,,,
REG-0015680,113.0,,Flotabilidad 0.02 / Particulas por gramo 2182
REG-0015681,,,
REG-0015682,,,
REG-0015683,,,
REG-0015684,,,
REG-0015685,,,
REG-0015686,113.0,,Flotabilidad 0.08 / Densidad 1.28
REG-0015687,,,
REG-0015688,,,
REG-0015689,,,
REG-0015690,,,
REG-0015691,,,
REG-0015692,,,
REG-0015693,,,
REG-0015694,113.0,,Flotabilidad 0.06 / Particulas por gramo 2143 / Desidad 1.28
REG-0015695,113.0,,Flotabilidad 0.12 / Particulas por gramo 1683
REG-0015696,,,
REG-0015697,,,
REG-0015698,,,
REG-0015699,,,
REG-0015700,,,
REG-0015701,,,
REG-0015702,,,
REG-0015703,113.0,,Flotabilidad 0.06 / Desidad 1.29
REG-0015704,113.0,,Flotabilidad 0.15 / Particulas por gramo 2000
REG-0015705,,,
REG-0015706,,,
REG-0015707,,,
REG-0015708,,,
REG-0015709,,,
REG-0015710,,,
REG-0015711,,,
REG-0015712,113.0,,Flotabilidad 0.06 / Desidad 1.28 / Particulas por gramo 2121
REG-0015713,113.0,,Flotabilidad 0.11 / Particulas por gramo 1923
REG-0015714,,,
REG-0015715,,,
REG-0015716,,,
REG-0015717,,,
REG-0015718,,,
REG-0015719,,,
REG-0015720,,,
REG-0015721,113.0,,Flotabilidad 0.12 / Particulas por gramo 2222
REG-0015722,113.0,,Flotabilidad 0.14 / Particulas por gramo 1875
REG-0015723,,,
REG-0015724,,,
REG-0015725,,,
REG-0015726,,,
REG-0015727,,,
REG-0015728,,,
REG-0015729,,1.0,Aw alta 0.70 / Humedad alta 15.91
REG-0015730,,,
REG-0015731,113.0,,Flotabilidad 0.01 / Desidad 1.29 / Particulas por gramo 2154
REG-0015732,113.0,,Flotabilidad 0.09 / Desidad 1.29 / Particulas por gramo 2353
REG-0015733,,,
REG-0015734,,,
REG-0015735,,,
REG-0015736,,,
REG-0015737,113.0,,Flotabilidad 0.18 / Desidad 1.29 / Particulas por gramo 2059
REG-0015738,,,
REG-0015739,,,
REG-0015740,,,
REG-0015741,,,
REG-0015742,,,
REG-0015743,113.0,,Flotabilidad 0.15 / Particulas por gramo 2051
REG-0015744,,,
REG-0015745,,,
REG-0015746,,,
REG-0015747,,,
REG-0015748,,,
REG-0015749,113.0,,Flotabilidad 0.28 / Desidad 1.28 / Particulas por gramo 1833
REG-0015750,,,
REG-0015751,,,
REG-0015752,113.0,,Flotabilidad 0.23 / Desidad 1.28 / Particulas por gramo 1946
REG-0015753,,,
REG-0015754,,,
REG-0015755,,,
REG-0015756,113.0,,Flotabilidad 0.38/ Particulas por gramo 2111
REG-0015757,,,
REG-0015758,,,
REG-0015759,,,
REG-0015760,,,
REG-0015761,,,
REG-0015762,113.0,,Flotabilidad 0.24 / Desidad 1.28 / Particulas por gramo 2200
REG-0015763,,,
REG-0015764,,,
REG-0015765,,,
REG-0015766,,,
REG-0015767,,,
REG-0015768,113.0,,Flotabilidad 0.25 / Desidad 1.26 / Particulas por gramo 1971
REG-0015769,,,
REG-0015770,,,
REG-0015771,,,
REG-0015772,,,
REG-0015773,,,
REG-0015774,,,
REG-0015775,,,
REG-0015776,,,
REG-0015777,113.0,,Flotabilidad 0.37 / Desidad 1.29 / Particulas por gramo 2154
REG-0015778,113.0,,Flotabilidad 0.27 / Desidad 1.29 / Particulas por gramo 2000
REG-0015779,,,
REG-0015780,,,
REG-0015781,,,
REG-0015782,,,
REG-0015783,,,
REG-0015784,,,
REG-0015785,,,
REG-0015786,,,
REG-0015787,,,
REG-0015788,113.0,,Flotabilidad 0.48 / Desidad 1.26 / Particulas por gramo 2105
REG-0015789,113.0,,Flotabilidad 0.46 / Desidad 1.26 / Particulas por gramo 1875
REG-0015790,,,
REG-0015791,,,
REG-0015792,,,
REG-0015793,,,
REG-0015794,,,
REG-0015795,,,
REG-0015796,,,
REG-0015797,,,
REG-0015798,,,
REG-0015799,,,
REG-0015800,,,
REG-0015801,,,
REG-0015802,113.0,,Flotabilidad 0.17 / Particulas por gramo 1971
REG-0015803,113.0,,Flotabilidad 0.40 / Desidad 1.24 / Particulas por gramo 1848
REG-0015804,,,
REG-0015805,,,
REG-0015806,,,
REG-0015807,,,
REG-0015808,,,
REG-0015809,,,
REG-0015810,,,
REG-0015811,,,
REG-0015812,113.0,,Flotabilidad 0.52 / Particulas por gramo 1818 / Densidad 1.28
REG-0015813,113.0,,Flotabilidad 0.73 / Particulas por gramo 2172  / Densidad 1.28
REG-0015814,,,
REG-0015815,,1.0,Humedad alta 11.65 / Aw alto 0.65
REG-0015816,,,
REG-0015817,,1.0,Humedad alta 11.01 / Aw alto 0.65
REG-0015818,,,
REG-0015819,113.0,,Flotabilidad 0.49 / Particulas por gramo 2156  / Densidad 1.28
REG-0015820,113.0,,Flotabilidad 0.38 / Particulas por gramo 2111  / Densidad 1.28
REG-0015821,,,
REG-0015822,,,
REG-0015823,,,
REG-0015824,,,
REG-0015825,,,
REG-0015826,,,
REG-0015827,,,
REG-0015828,,,
REG-0015829,,,
REG-0015830,113.0,,Flotabilidad 0.14 / Particulas por gramo 1846  / Densidad 1.29
REG-0015831,113.0,,Flotabilidad 0.12 / Densidad 1.29 / Proteina alta 40.44
REG-0015832,,,
REG-0015833,,,
REG-0015834,,,
REG-0015835,,,
REG-0015836,,,
REG-0015837,,,
REG-0015838,,,
REG-0015839,,,
REG-0015840,113.0,,Flotabilidad 0.18 / Particulas por gramo 2061
REG-0015841,113.0,,Flotabilidad 0.32 / Densidad 1.28 / Particulas por gramo 1923
REG-0015842,,,
REG-0015843,,,
REG-0015844,,,
REG-0015845,,,
REG-0015846,,,
REG-0015847,,,
REG-0015848,113.0,,Flotabilidad 0.06 / Densidad 1.28 / Particulas por gramo 2167
REG-0015849,113.0,,Flotabilidad 0.14/ Densidad 1.26 / Particulas por gramo 1816
REG-0015850,,,
REG-0015851,,,
REG-0015852,,,
REG-0015853,,,
REG-0015854,,,
REG-0015855,,,
REG-0015856,,,
REG-0015857,,,
REG-0015858,113.0,,Flotabilidad 0.09 / Densidad 1.29 / Particulas por gramo 2111
REG-0015859,113.0,,Flotabilidad 0.19/ Densidad 1.25 / Particulas por gramo 1889
REG-0015860,,,
REG-0015861,,,
REG-0015862,,,
REG-0015863,113.0,,Flotabilidad 0.09 / Densidad 1.29 / Particulas por gramo 2290
REG-0015864,,,
REG-0015865,,,
REG-0015866,,,
REG-0015867,,,
REG-0015868,113.0,,Flotabilidad 0.14 / Densidad 1.25 / Particulas por gramo 1929
REG-0015869,,,
REG-0015870,,,
REG-0015871,,,
REG-0015872,,,
REG-0015873,,,
REG-0015874,113.0,,Flotabilidad 0.09 / Densidad 1.28 / Particulas por gramo 1917 / Proteina alta 39.49
REG-0015875,,,
REG-0015876,,,
REG-0015877,,,
REG-0015878,,,
REG-0015879,,,
REG-0015880,113.0,,Flotabilidad 0.12 / Densidad 1.29 / Particulas por gramo 1917
REG-0015881,,,
REG-0015882,,,
REG-0015883,,,
REG-0015884,,,
REG-0015885,113.0,,Flotabilidad 0.14 / Densidad 1.25 / Particulas por gramo 2429
REG-0015886,,,
REG-0015887,,1.0,Flotabilidad 0.19 / Densidad 1.25 / Particulas por gramo 1939 / Humedad 11.50
REG-0015888,,,
REG-0015889,,,
REG-0015890,,,
REG-0015891,,,
REG-0015892,,,
REG-0015893,,,
REG-0015894,113.0,,Flotabilidad 0.05 / Densidad 1.26 / Particulas por gramo 2120
REG-0015895,,,
REG-0015896,,,
REG-0015897,,,Flotabilidad 0.06 / Densidad 1.26 / Particulas por gramo 2074
REG-0015898,,,
REG-0015899,,,
REG-0015900,,,
REG-0015901,113.0,,Flotabilidad 0.06 / Densidad 1.28 / Particulas por gramo 2167
REG-0015902,113.0,,Flotabilidad 0.14 / Densidad 1.26 / Particulas por gramo 1895
REG-0015903,,,
REG-0015904,,,
REG-0015905,113.0,,Flotabilidad 0.02 / Particulas por gramo 2031
REG-0015906,,,
REG-0015907,,,
REG-0015908,,,
REG-0015909,113.0,,Flotabilidad 0.39 / Particulas por gramo 2059
REG-0015910,,,
REG-0015911,,,
REG-0015912,,,
REG-0015913,113.0,,Flotabilidad 0.03 / Densidad 1.29 / Particulas por gramo 2357
REG-0015914,,,
REG-0015915,,,
REG-0015916,,,
REG-0015917,,,
REG-0015918,113.0,,Flotabilidad 0.02 / Particulas por gramo 1889
REG-0015919,,,
REG-0015920,,,
REG-0015921,,,
REG-0015922,113.0,,Flotabilidad 0.15 / Particulas por gramo 2000
REG-0015923,,,
REG-0015924,,,
REG-0015925,,,
REG-0015926,,,
REG-0015927,113.0,,Flotabilidad 0.38 / Particulas por gramo 2085 / Densidad 1.26
REG-0015928,,,
REG-0015929,,,
REG-0015930,,,
REG-0015931,,,
REG-0015932,113.0,,Flotabilidad 0.18 / Particulas por gramo 1927
REG-0015933,,,
REG-0015934,,,
REG-0015935,,,
REG-0015936,,,
REG-0015937,113.0,,Flotabilidad 0.12 / Particulas por gramo 2674
REG-0015938,,,
REG-0015939,,,
REG-0015940,,,
REG-0015941,113.0,,Flotabilidad 0.10 / Particulas por gramo 1810 / Densidad 1.26
REG-0015942,,,
REG-0015943,,,
REG-0015944,,,
REG-0015945,,,
REG-0015946,,,
REG-0015947,,,
REG-0015948,113.0,,Flotabilidad 0.10 / Particulas por gramo 1689 / Densidad 1.28 / Proteina baja 34.74
REG-0015949,113.0,,Flotabilidad 0.16 / Particulas por gramo 1927 / Densidad 1.28
REG-0015950,,,
REG-0015951,,,
REG-0015952,,,
REG-0015953,,,
REG-0015954,,,
REG-0015955,,,
REG-0015956,,,
REG-0015957,,,
REG-0015958,113.0,,Flotabilidad 0.34
REG-0015959,113.0,,Flotabilidad 0.25/ Particulas por gramo 2333
REG-0015960,,,
REG-0015961,,1.0,Aw alta 0.66 / Humedad alta 12.20
REG-0015962,,,
REG-0015963,,,
REG-0015964,,,
REG-0015965,,,
REG-0015966,,,
REG-0015967,,,
REG-0015968,,,
REG-0015969,,,
REG-0015970,,,
REG-0015971,,,
REG-0015972,,,
REG-0015973,113.0,,Flotabilidad 0.36 / Particulas por gramo 2208 / Densidad 1.29
REG-0015974,113.0,,Flotabilidad 0.33 / Particulas por gramo 2000 / Densidad 1.28
REG-0015975,,,
REG-0015976,,,
REG-0015977,,,
REG-0015978,,,
REG-0015979,,,
REG-0015980,,,
REG-0015981,,1.0,"Hidroestabilidad Mala / Mala apariencia ( champas  0.38, pellets largos ) / rebabas  2.64%"
REG-0015982,,,
REG-0015983,113.0,,Flotabilidad 0.27 / Particulas por gramo 2429 / Densidad 1.29
REG-0015984,113.0,,Flotabilidad 0.40 / Particulas por gramo 2333 / Densidad 1.28
REG-0015985,,,
REG-0015986,,,
REG-0015987,,,
REG-0015988,,,
REG-0015989,,,
REG-0015990,,,
REG-0015991,,,
REG-0015992,,,
REG-0015993,,,
REG-0015994,,,
REG-0015995,,,
REG-0015996,,,
REG-0015997,,,
REG-0015998,113.0,,Flotabilidad 0.41 / Particulas por gramo 1972 / Densidad 1.29
REG-0015999,113.0,,Flotabilidad 0.26 / Particulas por gramo 2083 / Densidad 1.28
REG-0016000,,,
REG-0016001,,,
REG-0016002,,,
REG-0016003,,,
REG-0016004,,,
REG-0016005,,,
REG-0016006,,,
REG-0016007,113.0,,Flotabilidad 0.10 / Densidad 1.28
REG-0016008,,,
REG-0016009,,,
REG-0016010,,,
REG-0016011,113.0,,Flotabilidad 0.33 / Densidad 1.29
REG-0016012,113.0,,Flotabilidad 0.13 / Densidad 1.28
REG-0016013,,,
REG-0016014,,,
REG-0016015,,,
REG-0016016,,,
REG-0016017,,,
REG-0016018,,,
REG-0016019,,,
REG-0016020,,,
REG-0016021,,,
REG-0016022,,,
REG-0016023,,,
REG-0016024,,,
REG-0016025,,,
REG-0016026,,,
REG-0016027,,,
REG-0016028,113.0,,Flotabilidad 0.09 / Densidad 1.28 / Particulas por gramo 1813
REG-0016029,113.0,,Flotabilidad 0.28 / Particulas por gramo 2026 / Densidad 1.28
REG-0016030,113.0,,Flotabilidad 0.34 / Particulas por gramo 1800 / Proteina alta 38.20
REG-0016031,113.0,,Flotabilidad 0.36 / Particulas por gramo 1971 / Densidad 1.26
REG-0016032,,,
REG-0016033,,,
REG-0016034,,,
REG-0016035,,,
REG-0016036,113.0,,Flotabilidad 0.33 / Densidad 1.28 / Particulas por gramo 2000
REG-0016037,113.0,,Flotabilidad 0.36 / Densidad 1.28 / Particulas por gramo 1875
REG-0016038,113.0,,Flotabilidad 0.25 / Densidad 1.28 / Particulas por gramo 2100
REG-0016039,,,
REG-0016040,,,
REG-0016041,113.0,,Flotabilidad 0.46 / Densidad 1.29 / Particulas por gramo 2257
REG-0016042,,,
REG-0016043,,,
REG-0016044,113.0,,Flotabilidad 0.19 / Particulas por gramo 1927
REG-0016045,,,
REG-0016046,,,
REG-0016047,,,
REG-0016048,113.0,,Flotabilidad 0.29 / Particulas por gramo 1625
REG-0016049,,,
REG-0016050,,,
REG-0016051,,,
REG-0016052,,,
REG-0016053,113.0,,Flotabilidad 0.44 / Particulas por gramo 2250 / Densidad 1.29
REG-0016054,,,
REG-0016055,,,
REG-0016056,,,
REG-0016057,113.0,,Flotabilidad 0.23 / Particulas por gramo 2061
REG-0016058,,,
REG-0016059,,,
REG-0016060,,,
REG-0016061,113.0,,Flotabilidad 1.03 / Particulas por gramo 2600 / Particulas por gramo 2600
REG-0016062,,,
REG-0016063,,,
REG-0016064,113.0,,Flotabilidad 0.73 / Particulas por gramo 2364 / Densidad 1.26
REG-0016065,,,
REG-0016066,,,
REG-0016067,,,
REG-0016068,,,
REG-0016069,,,
REG-0016070,113.0,,Flotabilidad 0.51 / Particulas por gramo 2088 / Densidad 1.28
REG-0016071,,,
REG-0016072,,,
REG-0016073,,,
REG-0016074,113.0,,Flotabilidad 0.64 / Particulas por gramo 2083 / Densidad 1.28
REG-0016075,,,
REG-0016076,,,
REG-0016077,,,
REG-0016078,,,
REG-0016079,113.0,,Flotabilidad 0.48 / Particulas por gramo 1944 / Densidad 1.26
REG-0016080,,,
REG-0016081,,,
REG-0016082,,,
REG-0016083,,,
REG-0016084,,,
REG-0016085,113.0,,Flotabilidad 0.40 / Densidad 1.26
REG-0016086,,,
REG-0016087,,,
REG-0016088,,,
REG-0016089,,,
REG-0016090,,,
REG-0016091,113.0,,Flotabilidad 0.54 / Particulas por gramo 2083 / Densidad 1.28
REG-0016092,,,
REG-0016093,,,
REG-0016094,,,
REG-0016095,,,
REG-0016096,,,
REG-0016097,,,
REG-0016098,,,
REG-0016099,,,
REG-0016100,,,
REG-0016101,,,
REG-0016102,113.0,,Flotabilidad 0.53 / Densidad 1.28
REG-0016103,113.0,,Flotabilidad 0.46 / Densidad 1.26 / Particulas por gramo 2294
REG-0016104,,,
REG-0016105,,,
REG-0016106,,,
REG-0016107,,,
REG-0016108,,,
REG-0016109,,,
REG-0016110,,,
REG-0016111,113.0,,Flotabilidad 0.52 / Densidad 1.28 / Particulas por gramo 2800
REG-0016112,113.0,,Flotabilidad 0.63 / Densidad 1.28 / Particulas por gramo 2133
REG-0016113,113.0,,Flotabilidad 0.56 / Densidad 1.28 / Particulas por gramo 2400
REG-0016114,,,
REG-0016115,,,
REG-0016116,113.0,,Flotabilidad 0.53 / Densidad 1.26 / Particulas por gramo 2000
REG-0016117,,,
REG-0016118,,,
REG-0016119,,,
REG-0016120,,,
REG-0016121,,,
REG-0016122,,,
REG-0016123,113.0,,Flotabilidad 0.49 / Densidad 1.28 / Particulas por gramo 1771
REG-0016124,113.0,,Flotabilidad 0.52 / Densidad 1.28 / Particulas por gramo 2161
REG-0016125,,,
REG-0016126,,,
REG-0016127,,,
REG-0016128,,,
REG-0016129,,,
REG-0016130,113.0,,Flotabilidad 0.61 / Densidad 1.28 / Particulas por gramo 2000
REG-0016131,113.0,,Flotabilidad 0.71 / Densidad 1.28 / Particulas por gramo 2294
REG-0016132,,,
REG-0016133,,,
REG-0016134,,,
REG-0016135,,,
REG-0016136,,,
REG-0016137,113.0,,Flotabilidad 1.24 / Densidad 1.27 / Particulas por gramo 2143
REG-0016138,113.0,,Flotabilidad 1.72 / Densidad 1.26 / Particulas por gramo 2250
REG-0016139,,,
REG-0016140,,,
REG-0016141,,,
REG-0016142,,,
REG-0016143,,,
REG-0016144,,,
REG-0016145,,,
REG-0016146,113.0,,Flotabilidad 1.04 / Densidad 1.28 / Particulas por gramo 2229
REG-0016147,113.0,,Flotabilidad 1.24 / Densidad 1.28 / Particulas por gramo 2031
REG-0016148,,,
REG-0016149,,,
REG-0016150,,1.0,"Hidroestabilidad Mala   / Mala apariencia (Pellets blancos , pellets largos ) / rebabas  2%  / Flotabilidad 2%"
REG-0016151,,,
REG-0016152,,,
REG-0016153,,,
REG-0016154,,,
REG-0016155,113.0,,Flotabilidad 1.02 / Densidad 1.28 / Particulas por gramo 2250
REG-0016156,,,
REG-0016157,,,
REG-0016158,,,
REG-0016159,,,
REG-0016160,,,
REG-0016161,,,
REG-0016162,,,
REG-0016163,113.0,,Flotabilidad 0.91 / Densidad 1.29 / Particulas por gramo 2261
REG-0016164,113.0,,Flotabilidad 0.45 / Densidad 1.29 / Particulas por gramo 2053
REG-0016165,113.0,,Flotabilidad 0.46 / Densidad 1.28 / Particulas por gramo 2154
REG-0016166,,,
REG-0016167,,,
REG-0016168,,,
REG-0016169,,,
REG-0016170,,,
REG-0016171,,,
REG-0016172,,,
REG-0016173,,,
REG-0016174,,,
REG-0016175,,,
REG-0016176,,,
REG-0016177,113.0,,Flotabilidad 0.58 / Densidad 1.29 / Particulas por gramo 2132
REG-0016178,113.0,,Flotabilidad 0.41 / Densidad 1.29 / Particulas por gramo 1619 / Conformidad (long 75.92)
REG-0016179,113.0,,Flotabilidad 0.47 / Densidad 1.26 / Particulas por gramo 1946
REG-0016180,,,
REG-0016181,,,
REG-0016182,,,
REG-0016183,,,
REG-0016184,,,
REG-0016185,,,
REG-0016186,,,
REG-0016187,,,
REG-0016188,,,
REG-0016189,113.0,,Flotabilidad 0.30 / Densidad 1.28 / Particulas por gramo 1968
REG-0016190,113.0,,Flotabilidad 0.30 / Densidad 1.28 / Particulas por gramo 2189 / Conformidad (long)
REG-0016191,113.0,,Flotabilidad 0.33 / Densidad 1.28 / Particulas por gramo 1902
REG-0016192,,,
REG-0016193,,,
REG-0016194,,,
REG-0016195,,,
REG-0016196,,,
REG-0016197,,,
REG-0016198,,,
REG-0016199,,,
REG-0016200,,,
REG-0016201,,,
REG-0016202,113.0,,Flotabilidad 0.31 / Densidad 1.29 / Particulas por gramo 1838
REG-0016203,113.0,,Flotabilidad 0.48 / Densidad 1.28 / Particulas por gramo 2375 / Conformidad (long 78.93)
REG-0016204,113.0,,Flotabilidad 0.29 / Densidad 1.28 / Particulas por gramo 1818
REG-0016205,,,
REG-0016206,,,
REG-0016207,,,
REG-0016208,,,
REG-0016209,,,
REG-0016210,,,
REG-0016211,,,
REG-0016212,,,
REG-0016213,,,
REG-0016214,,,
REG-0016215,113.0,,Flotabilidad 0.51 / Densidad 1.29 / Particulas por gramo 2083 / Proteina alta 38.36
REG-0016216,113.0,,Flotabilidad 0.23 / Densidad 1.26 / Particulas por gramo 2267 / Proteina alta 39.68
REG-0016217,113.0,,Flotabilidad 0.39 / Densidad 1.28 / Particulas por gramo 2067 / Proteina alta 39.48
REG-0016218,,,
REG-0016219,,,
REG-0016220,,,
REG-0016221,,,
REG-0016222,,,
REG-0016223,,,
REG-0016224,,,
REG-0016225,,,
REG-0016226,,,
REG-0016227,,,
REG-0016228,,,
REG-0016229,,,
REG-0016230,,,
REG-0016231,,,
REG-0016232,,,
REG-0016233,,,
REG-0016234,113.0,,Flotabilidad 0.33 / Densidad 1.28 / Particulas por gramo 2051
REG-0016235,,,Flotabilidad 0.22 / Densidad 1.26 / Particulas por gramo 2146 /  Producto Caliente 37.5
REG-0016236,113.0,,Flotabilidad 0.50/ Densidad 1.28 / Particulas por gramo 2067
REG-0016237,,,
REG-0016238,,,
REG-0016239,,,
REG-0016240,,,
REG-0016241,,,
REG-0016242,,,
REG-0016243,,,
REG-0016244,,,
REG-0016245,,,
REG-0016246,,,
REG-0016247,,,
REG-0016248,,,
REG-0016249,,,
REG-0016250,,,
REG-0016251,113.0,,Flotabilidad 0.41 / Densidad 1.29 / Particulas por gramo 2125
REG-0016252,113.0,,Flotabilidad 0.50 / Densidad 1.28 / Particulas por gramo 1867 / Reflote 0.429
REG-0016253,113.0,,Flotabilidad 0.32 / Densidad 1.28 / Particulas por gramo 2444
REG-0016254,,,
REG-0016255,,,
REG-0016256,,,
REG-0016257,,,
REG-0016258,,,
REG-0016259,,,
REG-0016260,,,
REG-0016261,,,
REG-0016262,,,
REG-0016263,,,
REG-0016264,,,
REG-0016265,,,
REG-0016266,113.0,,Flotabilidad 0.52 / Densidad 1.28 / Particulas por gramo 2545
REG-0016267,113.0,,Flotabilidad 0.13 / Densidad 1.27 / Particulas por gramo 2545
REG-0016268,113.0,,Flotabilidad 0.52 / Densidad 1.27 / Particulas por gramo 1800
REG-0016269,113.0,,Flotabilidad 0.56 / Densidad 1.26 / Particulas por gramo 1800
REG-0016270,,,
REG-0016271,,,
REG-0016272,,,
REG-0016273,,,
REG-0016274,,,
REG-0016275,,,
REG-0016276,,,
REG-0016277,,,
REG-0016278,,,
REG-0016279,,,
REG-0016280,,,
REG-0016281,,,
REG-0016282,,,
REG-0016283,,,
REG-0016284,,,
REG-0016285,113.0,,Flotabilidad 0.62 / Particulas por gramo 2031 / Proteina alta 39.14
REG-0016286,113.0,,Flotabilidad 0.14 / Densidad 1.29 / Particulas por gramo 2256 / Proteina alta 38.58
REG-0016287,113.0,,Flotabilidad 0.49 / Densidad 1.28 / Particulas por gramo 1967
REG-0016288,,,
REG-0016289,,,
REG-0016290,,,
REG-0016291,,,
REG-0016292,,,
REG-0016293,,,
REG-0016294,,,
REG-0016295,,,
REG-0016296,,,
REG-0016297,,,
REG-0016298,113.0,,Flotabilidad 0.41 / Densidad 1.29
REG-0016299,,,
REG-0016300,,,
REG-0016301,,,
REG-0016302,113.0,,Flotabilidad 0.18 / Densidad 1.29
REG-0016303,113.0,,Flotabilidad 0.50 / Densidad 1.28 / Particulas por gramo 2000
REG-0016304,,,
