Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,AF - <600,AF - 600-700,AF - 700-800,AF - 800-900,AF - 900-1,"AF - 1-1,1","AF - 1,1-1,2","AF - 1,2-1,3","AF - 1,3-1,4","AF - 1,4-1,5","AF - 1,5-1,6","AF - 1,6-1,7",AF - >1.7,AF - Conforme Longitud,AF - Longitud <=  10.00 %,"AF - <250 ","AF - 0.250 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.0 ",AF - 1 - 1.10,AF - >1.10,AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - Apariencia,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
1/5/2026,III,CSIVINCHAV,7530904,B,PE260105B0,00:35:00,ARRANQUE,12,HD14399,Nicovita Katal Camar�n,42.5-44.5,5.5-11.5,6.0-10,13,2.6,42.50,11.50,7.08,10.76,2.13,12.00,44.12,8.43,7.37,8.99,10.43,1.54,11.43,1.99,1.22,0.22,1.41,0.67,143.73,0.49,143,186,BUENA,0.03,0.06,1.09,9.07,12.51,17.3,21.01,16.46,8.96,4.82,2.65,1.54,4.5,63.73,36.27,0.01,0.07,0.28,0.27,8.09,76.21,13.05,0.65,1.37,97.35,2.65,BUENA,0.68%,,0.037,49,1324,15,10,0.05%,16,99.95%,50,74.5,24.5,30,1.22,,0.3,0,25,33108,5,5,5,5,0.015%,,,,,,,0,0,,,,
1/5/2026,III,CSIVINCHAV,7530497,A,PE260105A0,00:40:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.51,10.74,5.28,7.12,10.68,2.37,10.85,1.62,1.09,0.39,1.64,0.81,97.03,0.59,130,160,BUENA,0.02,0.18,1.74,8.11,13.39,11.12,10.35,9.87,9.16,8.11,6.76,5.59,15.6,40.50,59.50,0.18,0.06,0.29,1.49,12.73,39.77,33.52,6.06,5.9,86.02,13.98,BUENA,0.96%,,0.044,51,1159,15,4,0.02%,12,99.98%,50,73.4,23.4,30,1.28,,0.3,0,25,28977,0,0,0,0,0.000%,,,,,,,0,0,,,,
1/5/2026,III,CSIVINCHAV,7530497,A,PE260105A0,03:00:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.41,10.73,4.92,6.89,10.85,2.25,11.11,1.51,1.07,0.40,1.69,0.86,94.07,0.58,138,176,BUENA,0.05,0.4,3.33,11.29,16.35,11.87,10.1,8.85,7.89,6.82,5.64,4.72,12.69,38.71,61.29,0.19,0.14,0.29,1.44,12.23,39.12,32.75,7.54,6.3,84.1,15.90,BUENA,1.10%,,0.045,55,1222,15,45,0.25%,41,99.75%,50,74,24,30,1.25,,0.3,0,25,30556,1,1,1,1,0.003%,,,,,,,0,0,,,,
1/5/2026,III,CSIVINCHAV,7530904,B,PE260105B0,03:30:00,PT,12,HD14399,Nicovita Katal Camar�n,42.5-44.5,5.5-11.5,6.0-10,13,2.6,42.50,11.50,7.08,10.76,2.13,12.00,42.96,9.20,7.18,8.94,10.54,1.57,11.78,1.86,1.19,0.22,1.40,0.73,140.16,0.54,131,162,BUENA,0.15,0.39,2.37,12.98,17.85,17.93,16.86,11.81,6.49,3.51,2.24,1.65,5.77,53.09,46.91,0.07,0.87,1.05,1.27,8.21,63.32,21.97,1.82,1.42,93.5,6.50,BUENA,1.23%,0.06%,0.06,83,1383,15,20,0.10%,35,99.90%,50,74,24,30,1.25,212,0.3,707,25,34583,10,10,10,10,0.029%,Concesi�n,PIERO A.,630,,,,630,15.75,40000482790,Flotabilidad,Flotabilidad 0.10 / Densidad 1.25 /  Conformidad Long 53.09  / Particulas por gramo 1383,Variabilidad de proceso
1/5/2026,III,CSIVINCHAV,7549044,B,PE260105B0,05:10:00,ARRANQUE,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,40.65,6.79,7.17,8.93,11.51,1.76,13.47,1.60,1.16,0.42,1.73,1.09,110.26,0.41,136,172,BUENA,0.05,0.15,2.3,19.15,24.05,18.97,12.92,7.22,3.77,2.41,1.96,1.73,5.32,42.88,57.12,0.25,0.37,0.28,0.38,5.44,59.54,28.39,2.84,2.51,93.37,6.63,BUENA,0.65%,,0.049,68,1388,15,65,0.31%,60,99.69%,50,74.2,24.2,30,1.24,,0.3,0,25,34694,150,150,150,150,0.432%,,,,,,,0,0,,,,
1/5/2026,III,CSIVINCHAV,7530497,A,PE260105A0,05:00:00,PT,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.44,10.63,5.37,7.11,10.57,2.34,11.15,1.57,1.08,0.38,1.64,0.79,94.98,0.58,138,176,BUENA,0.02,0.23,2.2,8.93,14.35,11.7,10.65,9.67,8.68,7.49,6.28,5.25,14.55,40.70,59.30,0.01,0.2,0.18,1.34,13.14,38.85,32.28,7.22,6.78,84.27,15.73,BUENA,1.10%,0.05%,0.055,66,1200,15,10,0.06%,20,99.94%,50,73.5,23.5,30,1.28,215,0.3,717,25,30000,1,1,1,1,0.003%,Concesi�n,PIERO A.,922,254,,,1176,29.4,40000482789,Longitud,Flotabilidad 0.06 / Densidad 1.28 /  Conformidad Long 40.70  / Particulas por gramo 1200,Variabilidad de proceso
1/5/2026,III,CSIVINCHAV,7549044,B,PE260105B0,06:00:00,PT,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,40.42,7.38,6.94,8.82,11.53,1.64,13.29,1.55,1.16,0.39,1.73,1.10,109.22,0.45,135,170,BUENA,0.06,0.13,2.33,18.71,24.29,18.82,13.01,7.55,3.76,2.39,1.98,1.65,5.32,43.14,56.86,0.05,0.43,0.37,0.28,5.9,61.04,26.55,3.04,2.34,93.49,6.51,BUENA,1.00%,0.04%,0.058,80,1379,15,110,0.53%,50,99.47%,50,74.2,24.2,30,1.24,212,0.3,707,25,34483,100,120,120,120,0.348%,Concesi�n,PIERO A.,198,,,,198,4.95,40000482791,Flotabilidad,Flotabilidad 0.53 / Densidad 1.24 /  Conformidad Long 43.14  / Particulas por gramo 1379 / Reflote 0.348,Variabilidad de proceso
1/6/2026,I,DAGUIRREG,7530497,A,PE260106A0,07:40:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,39.38,7.82,7.25,9.16,11.28,1.81,13.71,1.49,1.09,0.33,1.74,1.08,90.89,0.38,130,160,BUENA,0.02,0.04,1.08,10.52,16.79,17.34,18.29,15.28,9.73,5.03,2.3,1.01,2.57,60.64,39.36,0.13,0.51,0.32,0.22,5.44,65.15,24.12,1.38,2.73,94.71,5.29,BUENA,1.00%,,0.03,38,1267,15,15,0.08%,35,99.92%,50,73.8,23.8,30,1.26,,0.3,0,25,31667,2,2,2,2,0.006%,,,,,,,0,0,,,,
1/6/2026,I,DAGUIRREG,7549044,B,PE260106B0,07:40:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,40.16,10.10,6.19,7.91,10.57,2.13,11.79,1.53,1.05,0.39,1.63,0.83,96.84,0.55,132,164,BUENA,0.01,0.07,0.89,8.33,16.1,15.08,15.8,14.06,9.4,5.66,3.47,2.44,8.69,54.34,45.66,0.05,0.34,0.31,0.24,2.74,44.66,41.45,6.01,4.2,88.85,11.15,BUENA,1.00%,,0.03,45,1500,15,100,0.44%,120,99.56%,50,74,24,30,1.25,,0.3,0,25,37500,50,100,100,100,0.267%,,,,,,,0,0,,,,
1/6/2026,I,DAGUIRREG,7530497,A,PE260106A0,09:15:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.29,9.94,6.17,8.03,10.67,2.03,11.76,1.53,1.06,0.37,1.60,0.85,100.55,0.55,134,168,BUENA,0.02,0.07,1.55,11.98,16.85,15.48,15.97,14.19,10.62,6.36,3.09,1.29,2.53,56.26,43.74,0.13,0.36,0.06,0.28,7,67.64,21.72,0.93,1.88,96.36,3.64,BUENA,0.38%,,0.034,55,1618,15,30,0.12%,45,99.88%,50,74,24,30,1.25,,0.3,0,25,40441,4,4,4,4,0.010%,,,,,,,0,0,,,,
1/6/2026,I,DAGUIRREG,7549044,B,PE260106B0,09:15:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,38.72,8.41,7.26,9.26,11.42,1.76,13.58,1.37,1.06,0.31,1.70,1.13,91.13,0.46,130,160,BUENA,0.02,0.09,0.74,6.2,12.98,13.14,14.53,14.58,11.32,7.65,4.67,3.01,11.07,53.57,46.43,0.05,0.18,0.15,0.3,2.13,40.57,43.37,7.27,5.98,86.07,13.93,BUENA,0.50%,,0.032,44,1375,15,88,0.43%,120,99.57%,50,74,24,30,1.25,,0.3,0,25,34375,100,110,110,110,0.320%,,,,,,,0,0,,,,
1/6/2026,I,DAGUIRREG,7530497,A,PE260106A0,14:00:00,PT,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.28,9.97,6.27,7.80,10.46,2.13,12.22,1.53,1.07,0.39,1.64,0.82,99.92,0.58,134,168,BUENA,0.02,0.05,1.3,10.79,15.81,16.05,16.91,14.73,10.45,6.17,3.12,1.48,3.12,58.14,41.86,0.12,0.12,0.17,0.21,6.65,64.55,22.71,1.67,3.8,93.91,6.09,BUENA,1.00%,0.04%,0.042,43,1024,15,35,0.23%,35,99.77%,50,74,24,30,1.25,212,0.3,707,25,25595,4,5,5,5,0.020%,Concesi�n,PIERO A.,264,,,,264,6.6,40000483108,Flotabilidad,Flotabilidad 0.23 / Densidad 1.25 /  Conformidad Long 58.14 / Particulas por gramo 1024,Variabilidad de proceso
1/6/2026,I,DAGUIRREG,7549044,B,PE260106B0,14:00:00,PT,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,38.55,8.73,7.01,9.04,11.52,1.85,13.35,1.57,1.06,0.30,1.70,1.13,89.63,0.38,136,172,BUENA,0.04,0.11,0.93,9.01,16.66,15.05,15.91,13.47,9.26,5.64,3.41,2.21,8.3,53.69,46.31,0.09,0.48,0.1,0.21,2.34,45.03,41.5,6.32,3.93,88.87,11.13,BUENA,1.00%,0.05%,0.054,55,1019,15,100,0.65%,120,99.35%,50,74,24,30,1.25,215,0.3,717,25,25463,100,100,100,100,0.393%,Concesi�n,PIERO A.,198,,,,198,4.95,40000483110,Flotabilidad,Flotabilidad 0.65/ Densidad 1.25 /  Conformidad Long 53.69 / Particulas por gramo 1019/ Reflote 0.393,Variabilidad de proceso
1/6/2026,I,DAGUIRREG,7530497,A,PE260106A0,14:15:00,ARRANQUE,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.83,9.27,6.63,8.51,10.38,2.04,11.54,1.52,1.08,0.37,1.60,0.81,97.41,0.54,134,168,BUENA,0.02,0.06,0.93,6.97,9.6,12.2,17.25,20.08,15.08,8.31,3.58,1.42,4.5,64.61,35.39,0.02,0.09,0,0.26,5.67,75.12,17.66,0.6,0.58,98.45,1.55,BUENA,0.80%,,0.034,54,1588,15,45,0.19%,78,99.81%,50,73.8,23.8,30,1.26,,0.3,0,25,39706,5,5,5,5,0.013%,,,,,,,0,0,,,,
1/6/2026,I,DAGUIRREG,7549044,B,PE260106B0,14:15:00,ARRANQUE,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,39.15,8.54,7.20,9.07,11.74,2.01,12.51,1.46,1.10,0.35,1.74,1.15,91.13,0.38,136,172,BUENA,0.02,0.1,1.66,15.57,22.59,22.29,16.14,8.77,4.12,2.16,1.36,1.03,4.19,51.32,48.68,0.01,0.18,0.24,0.52,3.95,69.46,23.42,1.38,0.84,96.83,3.17,BUENA,0.65%,,0.032,60,1875,15,120,0.43%,100,99.57%,50,74,24,30,1.25,,0.3,0,25,46875,20,15,15,15,0.043%,,,,,,,0,0,,,,
1/6/2026,II,DAGUIRREG,7549044,B,PE260106B0,15:30:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,38.79,10.11,6.46,8.47,11.48,2.02,11.96,1.43,1.09,0.33,1.68,1.14,87.07,0.58,134,168,BUENA,0.03,0.04,0.95,9.29,15.18,17.55,19.18,16.35,9.02,4.11,2.04,1.27,4.99,62.10,37.90,0.01,0.12,0.08,0.11,2.61,67.86,27.06,1.68,0.47,97.53,2.47,BUENA,0.50%,,0.034,68,2000,15,45,0.15%,80,99.85%,50,73.8,23.8,30,1.26,,0.3,0,25,50000,18,25,25,25,0.050%,,,,,,,0,0,,,,
1/6/2026,II,DAGUIRREG,7530497,A,PE260106A0,17:20:00,ARRANQUE,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.80,9.61,6.80,8.49,10.43,2.09,11.21,1.44,1.09,0.32,1.64,0.80,94.17,0.57,128,156,BUENA,0.05,0.04,0.86,7.6,11.98,12.27,14.18,15.34,13.91,10.51,6.4,3.07,3.79,55.70,44.30,0.05,0.01,0.28,0.19,3.48,67.8,25.7,1.99,0.5,96.98,3.02,BUENA,0.38%,,0.04,65,1625,15,50,0.21%,45,99.79%,50,74,24,30,1.25,,0.3,0,25,40625,2,2,2,2,0.005%,,,,,,,0,0,,,,
1/6/2026,II,DAGUIRREG,7549044,B,PE260106B0,17:20:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,38.13,10.72,6.55,8.56,11.59,1.99,12.86,1.47,1.05,0.32,1.67,1.17,85.45,0.6,130,160,BUENA,0.02,0.08,0.54,4.32,7.41,9.93,16.29,19.95,16.76,9.77,4.58,2.37,7.98,62.93,37.07,0.01,0.28,0.07,0.14,1.79,59.18,34.95,2.9,0.68,95.92,4.08,BUENA,0.40%,,0.035,68,1943,15,88,0.30%,120,99.70%,50,74,24,30,1.25,,0.3,0,25,48571,5,18,20,30,0.062%,,,,,,,0,0,,,,
1/6/2026,II,CSIVINCHAV,7530497,A,PE260106A0,19:40:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.90,10.02,6.58,8.34,10.10,2.12,11.05,1.49,1.06,0.31,1.62,0.73,90.12,0.56,126,152,BUENA,0.01,0.06,1.12,8.95,13.83,12.1,12.95,14,12.68,9.99,6.54,3.48,4.29,51.73,48.27,0.06,0.01,0.25,0.24,3.9,68.56,24.69,1.56,0.73,97.15,2.85,BUENA,0.59%,,0.043,51,1186,15,1,0.01%,11,99.99%,50,73.6,23.6,30,1.27,,0.3,0,25,29651,1,1,1,1,0.003%,,,,,,,0,0,,,,
1/6/2026,II,CSIVINCHAV,7549044,B,PE260106B0,19:41:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,38.29,10.20,6.63,8.62,11.12,2.00,12.93,1.43,1.05,0.31,1.73,1.06,78.45,0.58,132,164,BUENA,0.04,0.19,0.94,6.16,11.92,12.8,17.02,18.13,13.21,7.38,3.55,1.87,6.79,61.16,38.84,0,0.23,0.21,0.51,2.3,50.63,40.85,4.44,0.83,93.78,6.22,BUENA,0.60%,,0.044,48,1091,15,100,0.61%,120,99.39%,50,74.3,24.3,30,1.23,,0.3,0,25,27273,160,160,200,200,0.733%,,,,,,,0,0,,,,
1/6/2026,II,CSIVINCHAV,7530497,A,PE260106A0,21:30:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.67,9.96,6.18,7.98,10.53,2.13,11.24,1.47,1.08,0.39,1.68,0.82,93.40,0.53,130,160,BUENA,0.01,0.08,1.27,9.17,12.91,11.36,12.39,12.84,12.07,10.07,7.22,4.48,6.13,48.66,51.34,0.01,0,0.05,0.25,3.58,67.29,26.98,1.02,0.82,97.85,2.15,BUENA,0.59%,,0.059,69,1169,15,20,0.11%,120,99.89%,50,74.5,24.5,30,1.22,,0.3,0,25,29237,1,1,1,1,0.003%,,,,,,,0,0,,,,
1/6/2026,II,CSIVINCHAV,7549044,B,PE260106B0,21:31:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,37.27,12.09,6.68,8.64,11.43,2.11,12.23,1.37,1.00,0.36,1.71,1.14,77.25,0.63,127,154,BUENA,0.03,0.15,0.87,6.16,12.17,12.61,16.28,17.57,13.5,8,3.92,1.98,6.76,59.96,40.04,0.07,0.19,0.11,0.34,2.16,48.43,43,4.91,0.79,93.59,6.41,BUENA,0.38%,,0.057,63,1105,15,120,0.72%,120,99.28%,50,74.8,24.8,30,1.21,,0.3,0,25,27632,120,140,140,140,0.507%,,,,,,,0,0,,,,
1/6/2026,II,CSIVINCHAV,7530497,A,PE260106A0,22:00:00,PT,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.58,9.84,6.42,8.18,10.38,2.11,11.32,1.48,1.10,0.36,1.62,0.80,90.15,0.53,131,162,BUENA,0.03,0.08,1.11,8.28,12.85,12.39,13.84,14.62,13.06,9.97,6.29,3.23,4.25,53.91,46.09,0.03,0.06,0.09,0.18,3.67,66.73,26.72,1.92,0.6,97.12,2.88,BUENA,0.60%,0.06%,0.047,56,1191,15,5,0.03%,26,99.97%,50,73.9,23.9,30,1.26,216,0.3,720,25,29787,1,1,1,1,0.003%,Concesi�n,PIERO A.,660,,,,660,16.5,40000483166,Flotabilidad,Flotabilidad 0.03 / Densidad 1.26 /  Conformidad Long 53.91 / Particulas por gramo 1191,Variabilidad de proceso
1/6/2026,II,CSIVINCHAV,7549044,B,PE260106B0,22:00:00,PT,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,37.98,10.62,6.43,8.45,11.33,1.94,12.73,1.35,1.08,0.39,1.71,1.15,80.95,0.58,128,156,BUENA,0.02,0.07,0.79,7.13,12.99,13.92,16.48,15.84,11.95,7.08,3.72,2.16,7.85,58.19,41.81,0.01,0.12,0.39,0.19,2.19,48.64,41.85,5.03,1.58,92.68,7.32,BUENA,0.63%,0.08%,0.05,59,1180,15,100,0.56%,120,99.44%,50,74.4,24.4,30,1.23,213,0.3,710,25,29500,170,170,170,170,0.576%,Concesi�n,PIERO A.,858,,,,858,21.45,40000483167,Flotabilidad,Flotabilidad 0.56 / Densidad 1.23 /  Conformidad Long 58.19 / Particulas por gramo 1180 / Reflote 0.576,Variabilidad de proceso
1/6/2026,III,CSIVINCHAV,7530497,A,PE260106A0,23:10:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.63,9.95,5.95,7.74,10.56,2.14,11.10,1.39,1.05,0.39,1.69,0.87,91.94,0.55,132,164,BUENA,0.02,0.09,1.49,10.78,14.8,11.63,11.76,12.04,11.05,9.01,6.63,4.32,6.38,46.48,53.52,0.01,0.03,0.07,0.18,3.84,64.4,29.09,1.47,0.91,97.33,2.67,BUENA,0.49%,,0.051,53,1039,15,5,0.03%,30,99.97%,50,73.8,23.8,30,1.26,,0.3,0,25,25980,1,1,1,1,0.004%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7549044,B,PE260106B0,00:48:00,ARRANQUE,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,37.58,11.37,6.45,8.40,11.52,2.04,12.22,1.42,1.05,0.39,1.70,1.16,81.75,0.62,126,152,BUENA,0.08,0.29,0.95,5.8,10.84,11.39,15.13,16.91,14.11,9.13,4.88,2.53,7.96,57.54,42.46,0.12,0.35,0.26,0.33,2.35,47.55,42.9,4.94,1.2,92.8,7.20,BUENA,0.41%,,0.055,55,1000,15,115,0.77%,120,99.23%,50,74.6,24.6,30,1.22,,0.3,0,25,25000,200,200,200,200,0.800%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7530497,A,PE260106A0,00:55:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.45,10.00,5.86,7.57,10.77,2.17,11.22,1.50,1.09,0.44,1.71,0.86,96.38,0.56,132,164,BUENA,0.04,0.18,1.86,12.47,15,11.16,11.8,11.05,10.28,8.64,6.49,4.27,6.76,44.29,55.71,0.02,0.02,0.09,0.34,3.62,66.19,27.38,1.27,1.07,97.19,2.81,BUENA,0.39%,,0.044,50,1136,15,5,0.03%,25,99.97%,50,73.8,23.8,30,1.26,,0.3,0,25,28409,1,1,1,1,0.004%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7549044,B,PE260106B0,02:55:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,40.17,7.32,6.79,8.61,11.56,2.05,12.79,1.33,1.14,0.35,1.80,1.12,82.34,0.42,124,148,BUENA,0.08,0.32,1.79,9.49,11.28,15.94,19.7,16.3,9.99,5.27,2.79,1.65,5.4,61.93,38.07,0.01,0.1,0.39,0.43,8.53,74.98,13.36,1.06,1.14,96.87,3.13,BUENA,0.95%,,0.063,76,1206,15,25,0.14%,40,99.86%,50,73.8,23.8,30,1.26,,0.3,0,25,30159,60,60,60,60,0.199%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7530497,A,PE260106A0,03:10:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.46,10.12,5.47,7.27,10.81,2.20,11.19,1.45,1.10,0.42,1.70,0.87,94.31,0.56,130,160,BUENA,0.01,0.13,1.72,10.61,13.69,11.01,11,11.19,10.2,8.96,7.25,5.28,8.95,43.40,56.60,0.02,0.1,0.05,0.28,4.2,65.88,27.29,1.09,1.09,97.37,2.63,BUENA,0.56%,,0.063,63,1000,15,15,0.10%,35,99.90%,50,74,24,30,1.25,,0.3,0,25,25000,0,0,0,0,0.000%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7530497,A,PE260106A0,05:20:00,ZARANDA,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.77,9.98,5.50,7.37,10.24,2.18,11.67,1.46,1.10,0.42,1.66,0.78,93.82,0.55,129,158,BUENA,0.02,0.12,1.34,8.43,15.38,11.61,10.49,10.68,9.84,8.85,7.33,5.48,10.43,42.62,57.38,0.01,0.08,0.1,0.41,3.51,51.22,40.05,3.48,1.14,94.78,5.22,BUENA,0.60%,,0.036,41,1139,15,5,0.03%,20,99.97%,50,73.9,23.9,30,1.26,,0.3,0,25,28472,0,0,0,0,0.000%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7549044,B,PE260106B0,05:30:00,ZARANDA,257,HD14257,Nicovita classic Camar�n,35.5-37.5,5.5-11.5,6.5-10,12,2.5,37.28,11.50,7.82,11.94,2.50,13.22,39.94,7.02,7.00,8.92,11.65,2.02,12.90,1.37,1.15,0.36,1.85,1.12,80.60,0.44,126,152,BUENA,0.11,0.27,1.36,7.39,9.44,11.18,14.8,16.32,14.3,10.11,5.92,3.09,5.71,56.60,43.40,0.01,0.17,0.34,0.35,4.58,67.7,25.12,1.27,0.46,97.4,2.60,BUENA,0.48%,,0.059,67,1136,15,43,0.25%,40,99.75%,50,74,24,30,1.25,,0.3,0,25,28390,40,40,40,40,0.141%,,,,,,,0,0,,,,
1/6/2026,III,CSIVINCHAV,7530497,A,PE260106A0,06:00:00,PT,165,HD14810,Nicovita Katal Camar�n,38.5-40.5,5.5-11.5,6.5-10,12,2.6,38.55,11.50,8.50,12.00,2.40,11.06,40.53,10.13,5.87,7.66,10.59,2.15,11.13,1.37,1.06,0.41,1.67,0.86,89.25,0.56,130,160,BUENA,0.01,0.16,1.71,11.16,14.47,11.86,11.56,11.72,10.81,8.92,6.55,4.25,6.82,45.95,54.05,0.01,0.14,0.05,0.31,3.96,66.79,26.35,1.38,1.01,97.1,2.90,BUENA,0.51%,0.06%,0.054,68,1259,15,45,0.24%,30,99.76%,50,73.8,23.8,30,1.26,213,0.3,710,25,31481,1,1,1,1,0.003%,Concesi�n,PIERO A.,1452,132,,,1584,39.6,40000483186-40000483070,Longitud,Flotabilidad 0.24 / Densidad 1.26 /  Conformidad Long 45.95 / Particulas por gramo 1159,Variabilidad de proceso
