Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,"AF - <0.250  ","AF - 0.250 - 0.300 ","AF - 0.300 - 0.400 ","AF - 0.400 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.00 ",AF - 1.0 - 1.1,AF - >1.11,AF - Conforme Longitud,AF - Longitud <=  10.00 %,AF - <0.250  2,"AF - 0.250 - 0.300  ","AF - 0.300 - 0.400  ","AF - 0.400 - 0.500  ","AF - 0.500 - 0.600  ","AF - 0.600 - 0.700  ",AF - 0.700 - 0.800,"AF - 0.800 - 0.900  ","AF - 0.900 - 1.0 ","AF - 1.0 - 1.1 ",AF - >1.1,AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - Apariencia,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
4/16/2025,I,DAGUIRREG,7530831,A,PE250416A0,14:15:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.86,9.36,7.69,9.48,10.05,1.92,16.60,1.59,1.08,0.43,1.19,0.72,89.15,0.54,150,200,REGULAR,0.02,0.01,0.06,3.01,32.07,38.23,11.85,5.15,3.19,1.77,4.64,85.16,14.84,0.31,0.27,2.86,16.46,28.43,41.25,9.61,0.69,0.11,0.01,0,95.75,4.25,BUENA,0.66%,0.10%,0.016,114,7125,15,580,0.54%,120,99.46%,50,73.5,23.5,30,1.28,205,0.3,683,25,178125,15,10,10,10,0.000%,Concesi�n,PIERO A.,66,,,,66,1.65,40000423867,Flotabilidad,Flotabilidad 0.54 / Densidad 1.28  / Conformidad (long 35.08 / calibre 44.89 ),Falla operativa
4/16/2025,II,DAGUIRREG,7530831,A,PE250416A0,16:00:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.85,8.40,8.31,10.12,10.00,1.95,16.46,1.65,1.07,0.51,1.19,0.71,83.67,0.48,154,208,REGULAR,0.05,0.02,0.25,4.16,25.07,33.26,23.53,4.92,2.39,1.82,4.53,86.02,13.98,0.28,0.84,8.49,14.05,19.38,33.49,21.84,1.55,0.08,0,0,88.76,11.24,REGULAR,2.00%,,0.02,110,5500,15,600,0.73%,120,99.27%,50,73.8,23.8,30,1.26,,0.3,0,25,137500,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/16/2025,II,OVASQUEZC,7530831,A,PE250416A0,19:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.83,8.18,7.77,9.70,10.89,1.97,15.91,1.75,1.15,0.67,1.50,0.77,79.32,0.46,154,208,REGULAR,0.01,0,0.08,2.94,26.9,43.46,19.24,2.44,1.08,0.87,2.98,92.54,7.46,0.1,0.29,5.36,12.24,20.14,43.1,18.15,0.55,0.04,0.03,0,93.63,6.37,REGULAR,2.00%,,0.007,45,6429,15,580,0.60%,120,99.40%,50,74,24,30,1.25,,0.3,0,25,160714,10,15,15,15,0.000%,,,,,,,0,0.00,,,,
4/16/2025,II,OVASQUEZC,7530831,A,PE250416A0,21:20:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.25,8.26,7.61,9.45,11.16,1.89,15.50,1.62,1.12,0.74,1.52,0.85,87.40,0.44,156,212,REGULAR,0.03,0.01,0.08,2.92,33.55,44.1,10.99,2.81,1.5,1.01,3,91.56,8.44,0.17,0.36,4.49,17.13,26.75,41.9,8.87,0.3,0.03,0,0,94.65,5.35,BUENA,1.28%,,0.011,76,6909,15,500,0.48%,120,99.52%,50,73.8,23.8,30,1.26,,0.3,0,25,172727,5,6,6,8,0.000%,,,,,,,0,0.00,,,,
4/16/2025,II,OVASQUEZC,7530831,A,PE250416A0,21:30:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.77,7.33,7.84,9.72,10.32,1.92,15.77,1.60,1.20,0.54,1.43,0.74,85.53,0.4,150,200,REGULAR,0.01,0,0.09,2.45,29.3,42.73,15.66,2.9,1.47,1.1,4.29,90.14,9.86,0.27,0.36,4.84,14.43,22.34,43.67,13.44,0.56,0.05,0.01,0.03,93.88,6.12,BUENA,1.50%,0.08%,0.005,32,6400,15,600,0.63%,120,99.38%,50,73.8,23.8,30,1.26,196,0.3,653,25,160000,10,10,10,10,0.000%,Concesi�n,PIERO A.,396,,,,396,9.90,40000423917,Flotabilidad,Flotabilidad 0.63 / Densidad 1.26  / Conformidad (long 31.75 / calibre 36.77 ),Falla operativa
4/16/2025,III,OVASQUEZC,7530831,A,PE250416A0,23:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.80,7.64,7.61,9.58,11.04,2.04,15.31,1.61,1.18,0.69,1.45,0.81,88.18,0.42,158,216,REGULAR,0.01,0,0.13,2.06,29.37,43.43,13.64,3.92,2.41,1.54,3.49,88.50,11.50,0.34,0.38,3.63,15.56,27.84,38.18,13.12,0.85,0.08,0.02,0,94.7,5.30,BUENA,1.12%,,0.006,48,8000,15,600,0.50%,120,99.50%,50,73.8,23.8,30,1.26,,0.3,0,25,200000,10,12,12,12,0.000%,,,,,,,0,0.00,,,,
4/16/2025,III,OVASQUEZC,7530831,A,PE250416A0,02:15:00,ARRANQUE,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.72,8.36,7.34,9.29,10.89,1.88,14.89,1.60,1.21,0.68,1.45,0.76,84.39,0.46,155,210,REGULAR,0.02,0,0.09,0.99,26.87,46.74,16.45,2.79,1.75,1.15,3.15,91.05,8.95,0.38,0.25,1.9,11.66,24.93,43.71,16.66,0.48,0.02,0.01,0,96.96,3.04,BUENA,1.38%,,0.004,38,9500,15,600,0.42%,120,99.58%,50,73.8,23.8,30,1.26,,0.3,0,25,237500,5,6,6,6,0.000%,,,,,,,0,0.00,,,,
4/16/2025,III,OVASQUEZC,7530831,A,PE250416A0,03:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.51,8.33,7.00,9.15,10.87,1.96,15.11,1.71,1.23,0.69,1.42,0.76,86.82,0.46,154,208,BUENA,0.02,0,0.05,0.72,24.44,42.9,18.54,4.36,2.74,1.74,4.49,86.60,13.40,0.16,0.19,1.6,11.15,23.43,42.21,20.13,1,0.11,0.02,0,96.92,3.08,BUENA,1.23%,,0.01,55,5500,15,500,0.61%,120,99.39%,50,73.5,23.5,30,1.28,,0.3,0,25,137500,3,4,4,4,0.000%,,,,,,,0,0.00,,,,
4/16/2025,III,OVASQUEZC,7530831,A,PE250416A0,05:20:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.91,9.55,7.30,9.22,10.72,1.87,15.38,1.70,1.20,0.61,1.41,0.69,83.81,0.54,152,204,BUENA,0.01,0,0.14,1.53,26.71,43.77,15.4,3.9,2.5,1.79,4.25,87.41,12.59,0.22,0.44,2.74,13.15,26.62,40.62,15.25,0.88,0.06,0.02,0,95.64,4.36,BUENA,1.50%,,0.005,36,7200,15,300,0.28%,90,99.72%,50,73.5,23.5,30,1.28,,0.3,0,25,180000,5,6,6,6,0.000%,,,,,,,0,0.00,,,,
4/16/2025,III,OVASQUEZC,7530831,A,PE250416A0,05:30:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.64,7.43,7.54,9.40,10.84,1.99,15.57,1.68,1.22,0.70,1.44,0.78,81.29,0.42,154,208,REGULAR,0.02,0.02,0.14,2.04,27.14,41.64,15.13,4.69,2.75,1.95,4.48,85.95,14.05,0.56,0.61,3.75,14.11,25.79,39.78,14.37,0.93,0.09,0.01,0,94.05,5.95,BUENA,1.40%,0.06%,0.007,47,6714,15,600,0.60%,120,99.40%,50,73.8,23.8,30,1.26,190,0.3,633,25,167857,5,6,6,6,0.000%,Concesi�n,PIERO A.,198,250,,,448,11.20,40000423829-40000423843,Flotabilidad,Flotabilidad 0.60 / Densidad 1.26 / Conformidad (long 29.18 / calibre 39.9),Falla operativa
4/17/2025,I,DAGUIRREG,7530831,A,PE250417A0,07:40:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.15,10.33,7.63,9.31,9.72,1.97,15.86,1.66,1.10,0.52,1.42,0.54,79.92,0.61,150,200,BUENA,0.01,0,0.09,1.54,27.73,41.47,15.83,4.85,2.89,1.65,3.94,86.57,13.43,0.21,0.31,2.84,14.84,24.7,39.37,16.84,0.79,0.09,0.01,0,95.75,4.25,BUENA,0.87%,,0.02,105,5250,15,250,0.32%,100,99.68%,50,73.5,23.5,30,1.28,,0.3,0,25,131250,8,5,5,5,0.000%,,,,,,,0,0.00,,,,
4/17/2025,I,DAGUIRREG,7530831,A,PE250417A0,09:40:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.78,9.49,7.37,9.21,9.45,1.91,15.69,1.64,1.14,0.55,1.37,0.50,82.98,0.54,150,200,REGULAR,0.02,0,0.1,1.53,29.41,42.64,14.11,4.37,2.8,1.61,3.41,87.69,12.31,0.19,0.29,2.69,14.3,26.33,40.53,14.96,0.63,0.07,0.01,0,96.12,3.88,BUENA,0.80%,,0.023,115,5000,15,260,0.35%,100,99.65%,50,73.6,23.6,30,1.27,,0.3,0,25,125000,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/17/2025,I,DAGUIRREG,7530831,A,PE250417A0,11:50:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.72,9.30,8.04,9.76,9.01,1.96,16.01,1.65,1.14,0.45,1.34,0.46,78.91,0.54,152,204,BUENA,0.01,0,0.12,2.89,23.62,37.71,19.55,5.73,2.93,2.08,5.36,83.77,16.23,0.32,0.66,5.93,14.44,20.72,39.3,17.29,1.21,0.12,0.01,0,91.75,8.25,BUENA,1.00%,,0.02,110,5500,15,350,0.42%,120,99.58%,50,73.8,23.8,30,1.26,,0.3,0,25,137500,15,15,15,15,0.000%,,,,,,,0,0.00,,,,
4/17/2025,I,DAGUIRREG,7530831,A,PE250417A0,13:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.42,9.06,8.35,10.09,9.05,1.91,16.14,1.81,1.15,0.43,1.30,0.47,74.98,0.5,150,200,REGULAR,0.02,0,0.15,3.09,24.64,33.63,17.04,8.01,4.47,2.99,5.96,78.40,21.60,0.2,0.64,5.96,15.99,21.58,37.29,16.92,1.27,0.12,0.03,0,91.78,8.22,BUENA,1.60%,,0.016,122,7625,15,500,0.44%,120,99.56%,50,73.8,23.8,30,1.26,,0.3,0,25,190625,15,15,15,15,0.000%,,,,,,,0,0.00,,,,
4/17/2025,I,DAGUIRREG,7530831,A,PE250417A0,14:00:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.51,9.01,7.71,9.50,9.91,1.92,15.75,1.71,1.16,0.56,1.41,0.60,81.84,0.5,154,208,REGULAR,0.02,0,0.09,1.46,27.26,43.5,14.96,4.28,2.79,1.58,4.06,87.18,12.82,0.23,0.44,2.85,13.75,25.04,41.98,14.94,0.71,0.05,0.01,0,95.71,4.29,BUENA,1.08%,0.10%,0.015,110,7333,15,600,0.55%,120,99.45%,50,73.5,23.5,30,1.28,200,0.3,667,25,183333,20,20,20,20,0.000%,Concesi�n,PIERO A.,264,,,,264,6.60,40000423844,Flotabilidad,Flotabilidad 0.55 / Densidad 1.28 / Conformidad (long 28.72 / calibre 38.79),Falla operativa
4/17/2025,II,DAGUIRREG,7530831,A,PE250417A0,17:00:00,ARRANQUE,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.31,10.37,8.56,10.43,9.38,1.77,16.26,1.55,1.02,0.36,1.35,0.61,77.07,0.61,150,200,BUENA,0.01,0,0.07,1.09,25.78,43.79,16.93,4.02,2.5,1.58,4.23,87.59,12.41,0.18,0.21,2.12,11.27,23.91,45.68,15.91,0.67,0.04,0.01,0,96.77,3.23,BUENA,1.11%,,0.02,120,6000,15,450,0.50%,120,99.50%,50,73.8,23.8,30,1.26,,0.3,0,25,150000,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,19:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.72,9.46,8.32,10.23,9.48,1.72,16.24,1.5,0.97,0.41,1.36,0.68,81.49,0.55,151,202,BUENA,0.01,0,0.03,1.44,15.51,59.24,16.28,2.84,1.14,0.82,2.69,92.47,7.53,0.19,0.22,1.98,6.44,13.34,66.76,10.74,0.3,0.03,0,0,97.28,2.72,BUENA,1.42%,,0.013,70,5385,15,350,0.43%,120,99.57%,50,73.8,23.8,30,1.26,,0.3,0,25,134615,15,15,15,15,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,21:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.06,9.29,7.7,9.76,10.31,1.76,15.68,1.51,1.06,0.51,1.43,0.79,85.98,0.54,146,192,BUENA,0.05,0,0.06,1.93,22.42,57.21,9.53,2.27,1.56,1.15,3.82,91.09,8.91,0.16,0.23,1.85,8.66,21.06,60.32,7.44,0.25,0.02,0.01,0,97.48,2.52,BUENA,1.22%,,0.014,68,4857,15,370,0.51%,120,99.49%,50,73.9,23.9,30,1.26,,0.3,0,25,121429,9,9,9,9,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,23:40:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.16,8.71,7.66,9.51,10.37,1.84,15.79,1.61,1.14,0.5,1.4,0.78,85.63,0.48,153,206,BUENA,0.02,0,0.09,2.15,32.34,47.9,9.39,2.55,1.57,1.03,2.96,91.78,8.22,0.3,0.32,3.95,17.33,27.63,42.1,8.04,0.3,0.03,0,0,95.1,4.90,BUENA,0.96%,,0.014,75,5357,15,400,0.50%,120,99.50%,50,73.8,23.8,30,1.26,,0.3,0,25,133929,2,2,2,2,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,01:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.53,8.72,7.77,9.56,9.72,1.93,16.34,1.57,1.1,0.45,1.39,0.65,83.74,0.49,155,210,BUENA,0.04,0,0.16,2.13,32.24,44.44,11.2,3.45,2.15,1.33,2.86,90.01,9.99,0.16,0.31,4.06,19.1,27.22,39.12,9.65,0.35,0.03,0,0,95.09,4.91,BUENA,1.15%,,0.018,95,5278,15,430,0.54%,120,99.46%,50,73.8,23.8,30,1.26,,0.3,0,25,131944,5,5,5,5,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,05:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.21,10.12,7.36,9.27,10.55,1.88,15.97,1.55,1.07,0.59,1.46,0.76,90.09,0.6,153,206,BUENA,0.01,0,0.03,0.78,29.77,45.74,15.95,2.04,1.46,1.09,3.13,92.24,7.76,0.18,0.21,1.73,12.48,27.83,40.7,16.44,0.38,0.03,0.02,0,97.45,2.55,BUENA,0.87%,,0.017,85,5000,15,440,0.59%,120,99.41%,50,73.8,23.8,30,1.26,,0.3,0,25,125000,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/17/2025,III,CCOMECAH,7530831,A,PE250417A0,06:00:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.94,9.25,7.96,9.9,10.03,1.85,15.93,1.53,1,0.42,1.39,0.75,89.93,0.54,153,206,BUENA,0,0,0.04,1.16,24.07,49.38,16.6,2.71,1.57,1.19,3.28,91.21,8.79,0.12,0.21,1.68,10.75,22.76,48,15.89,0.53,0.04,0.02,0,97.4,2.60,BUENA,1.00%,0.10%,0.013,65,5000,15,390,0.52%,120,99.48%,50,73.8,23.8,30,1.26,200,0.3,667,25,125000,5,5,5,5,0.000%,Concesi�n,PIERO A.,264,264,162,,690,17.25,40000424261 - 40000424268 - 40000424244,Flotabilidad,Flotabilidad 0.52 / Densidad 1.26 / Conformidad (long 25.23 / calibre 33.51),Falla operativa
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,07:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.85,9.13,7.2,9.29,10.61,1.83,15.19,1.61,1.1,0.61,1.4,0.79,82.81,0.52,150,200,BUENA,0,0.01,0.04,0.86,26.61,43.58,17.75,3.46,2.24,1.49,3.96,88.80,11.20,0.25,0.29,1.94,12.03,25.25,40.99,18.47,0.69,0.08,0.01,0,96.74,3.26,BUENA,1.31%,,0.009,54,6000,15,400,0.44%,120,99.56%,50,73.8,23.8,30,1.26,,0.3,0,25,150000,5,5,6,6,0.000%,,,,,,,0,0.00,,,,
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,09:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.3,9.41,7.37,9.2,10.44,1.86,15.42,1.54,1.11,0.58,1.42,0.74,89.39,0.54,156,212,REGULAR,0,0,0.05,0.87,25.52,44.6,17.23,3.61,2.57,1.8,3.75,88.22,11.78,0.26,0.27,1.69,10.76,24.65,42.91,18.74,0.64,0.05,0.01,0.02,97.06,2.94,BUENA,1.19%,,0.007,52,7429,15,350,0.31%,90,99.69%,50,73.8,23.8,30,1.26,,0.3,0,25,185714,5,6,6,6,0.000%,,,,,,,0,0.00,,,,
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,11:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.28,9.38,7.3,9.13,10.01,1.88,15.1,1.44,1.15,0.48,1.41,0.66,80.38,0.54,153,206,REGULAR,0,0,0.04,1.78,29.42,46.38,13.62,2.93,1.68,1.14,3.01,91.20,8.80,0.19,0.25,2.6,13.58,25.33,44.35,13.16,0.46,0.07,0.01,0,96.42,3.58,BUENA,1.32%,,0.005,29,5800,15,400,0.46%,120,99.54%,50,73.8,23.8,30,1.26,,0.3,0,25,145000,3,5,6,10,0.000%,,,,,,,0,0.00,,,,
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,13:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.03,9.38,8.08,9.82,9.84,1.83,15.54,1.46,1.06,0.43,1.37,0.71,79.34,0.55,150,200,BUENA,0.02,0,0.04,2.28,27.1,45.59,15.88,3.66,1.62,1.06,2.75,90.85,9.15,0.2,0.23,3.84,13.39,21.69,45.61,14.54,0.46,0.04,0,0,95.23,4.77,BUENA,1.98%,,0.006,29,4833,15,500,0.69%,96,99.31%,50,73.8,23.8,30,1.26,,0.3,0,25,120833,3,3,3,3,0.000%,,,,,,,0,0.00,,,,
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,17:30:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,36.82,9.27,8.38,10.27,10.03,1.82,16.05,1.62,1,0.58,1.41,0.66,94.05,0.52,152,204,BUENA,0,0,0.05,0.94,27.39,43.24,19,4,1.81,1.01,2.56,90.57,9.43,0.24,0.23,3.15,14.86,21.71,38.69,20.32,0.74,0.05,0.01,0,95.58,4.42,BUENA,1.20%,,0.006,36,6000,15,120,0.13%,74,99.87%,50,73.5,23.5,30,1.28,,0.3,0,25,150000,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/18/2025,I,OVASQUEZC,7530831,A,PE250418A0,18:00:00,PT,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.03,9.12,7.43,9.43,10.47,1.86,15.38,1.51,1.1,0.58,1.45,0.75,87.59,0.52,152,204,REGULAR,0.01,0,0.04,0.84,23.78,43.7,18.94,4.18,2.71,1.66,4.14,87.26,12.74,0.17,0.21,1.87,10.12,23.34,43.32,20.16,0.74,0.06,0.01,0,96.94,3.06,BUENA,1.24%,0.09%,0.01,60,6000,15,300,0.33%,90,99.67%,50,73.8,23.8,30,1.26,203,0.3,677,25,150000,10,10,12,12,0.000%,Concesi�n,PIERO A.,330,,,,330,8.25,40000424245,Flotabilidad,Flotabilidad 0.33 / Densidad 1.26 / Conformidad (long 24.62 / calibre 33.46),Falla operativa
4/18/2025,III,CCOMECAH,7530831,A,PE250418A0,20:00:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.55,8.24,8.38,10.16,9.7,1.94,16.58,1.66,1,0.58,1.47,0.69,95.62,0.48,156,212,REGULAR,0.09,0,0.06,1.28,33.03,47.56,10.8,2.13,1.24,0.89,2.92,92.67,7.33,0.21,0.22,3.28,17.62,27.21,40.58,10.56,0.28,0.04,0,0,95.97,4.03,BUENA,0.59%,,0.015,72,4800,15,300,0.42%,95,99.58%,50,73.8,23.8,30,1.26,,0.3,0,25,120000,5,5,5,5,0.000%,,,,,,,0,0.00,,,,
4/18/2025,III,CCOMECAH,7530831,A,PE250418A0,22:00:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,37.81,8.41,7.58,9.42,10.17,1.87,15.56,1.56,1.03,0.57,1.4,0.78,91.43,0.5,151,202,BUENA,0.01,0,0.04,1.14,33.68,49.01,10.37,1.59,1.03,0.76,2.37,94.20,5.80,0.17,0.19,2.19,16.77,29.52,40.69,10.16,0.28,0.02,0,0.01,97.14,2.86,BUENA,0.54%,,0.013,80,6154,15,480,0.52%,120,99.48%,50,73.8,23.8,30,1.26,,0.3,0,25,153846,10,10,10,10,0.000%,,,,,,,0,0.00,,,,
4/18/2025,III,CCOMECAH,7530831,A,PE250418A0,00:00:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,38.32,8.23,7.29,9.19,10.17,1.92,15.03,1.55,1.11,0.49,1.35,0.76,86.49,0.49,158,216,REGULAR,0.06,0.01,0.07,1.89,34.22,46,9.01,2.49,1.9,1.27,3.08,91.12,8.88,0.23,0.36,3.49,19.27,29.45,38.84,7.98,0.36,0.02,0,0,95.54,4.46,BUENA,0.72%,,0.014,74,5286,15,380,0.48%,90,99.52%,50,73.8,23.8,30,1.26,,0.3,0,25,132143,20,20,20,20,0.000%,,,,,,,0,0.00,,,,
4/18/2025,III,CCOMECAH,7530831,A,PE250418A0,00:40:00,ZARANDA,2,HD14356,Nicovita Katal Camar�n,35.5-37.5,5.5-11.5,6.0-10,13.3,2.50,36.44,11.00,6.00,13.50,1.98,15.49,38.6,8.3,7.55,9.26,10,1.9,15.69,1.63,1.1,0.48,1.39,0.74,87.39,0.5,159,218,REGULAR,0.01,0,0.07,1.66,30.73,43.93,13.1,3.63,2.17,1.37,3.33,89.42,10.58,0.19,0.24,2.85,16.72,27.36,39.76,12.28,0.52,0.07,0.01,0,96.12,3.88,BUENA,0.78%,,0.014,80,5714,15,360,0.42%,85,99.58%,50,73.8,23.8,30,1.26,,0.3,0,25,142857,15,15,15,15,0.000%,,,,,,,0,0.00,,,,
